time,cluster,msg_size,smoothed_rtt
71.57776,lyon,10000000,17.386263
89.10611,lyon,10000000,17.404007
5860.631,lyon,10000000,17.776676
7065.582,lyon,10000000,17.681168
7903.1133,lyon,10000000,17.538652
8807.435,lyon,10000000,18.01339
9513.805,lyon,10000000,18.02826
10270.41,lyon,10000000,18.437603
10801.121,lyon,10000000,17.335287
11512.91,lyon,10000000,17.404278
12105.387,lyon,10000000,17.823622
12716.636,lyon,10000000,17.306385
13185.844,lyon,10000000,17.428148
13825.0625,lyon,10000000,17.290293
14315.115,lyon,10000000,17.283812
14813.758,lyon,10000000,18.262129
15317.218,lyon,10000000,17.528923
15828.345,lyon,10000000,17.8193
16343.191,lyon,10000000,17.683369
16863.654,lyon,10000000,17.564548
17391.203,lyon,10000000,18.867971
17919.307,lyon,10000000,18.228975
18275.201,lyon,10000000,18.525026
18807.623,lyon,10000000,17.476837
19163.469,lyon,10000000,18.342741
19515.98,lyon,10000000,18.238523
20044.545,lyon,10000000,18.783371
20395.248,lyon,10000000,17.446068
20759.455,lyon,10000000,17.176395
20788.494,lyon,10000000,17.333609
20843.791,lyon,10000000,17.450886
20899.736,lyon,10000000,17.718512
20983.268,lyon,10000000,17.24628
21039.35,lyon,10000000,17.388676
25.565336,nancy,10000000,13.226001
38.40187,nancy,10000000,12.359683
50.90604,nancy,10000000,12.188744
63.10982,nancy,10000000,12.145193
6080.024,nancy,10000000,12.568432
7285.001,nancy,10000000,12.318149
8123.595,nancy,10000000,13.296711
9027.061,nancy,10000000,12.921347
9732.811,nancy,10000000,12.53676
9979.911,nancy,10000000,12.220346
10619.994,nancy,10000000,12.804061
11159.302,nancy,10000000,12.617262
11733.431,nancy,10000000,12.8695755
12475.592,nancy,10000000,12.403856
12936.088,nancy,10000000,12.293667
13247.848,nancy,10000000,12.318035
13723.335,nancy,10000000,12.688943
14207.306,nancy,10000000,13.345552
14535.507,nancy,10000000,12.874042
15033.786,nancy,10000000,14.024038
15034.663,nancy,10000000,14.415513
15706.878,nancy,10000000,12.424567
16219.244,nancy,10000000,12.494103
16736.855,nancy,10000000,12.309811
17258.193,nancy,10000000,12.204323
17609.08,nancy,10000000,12.234978
18141.229,nancy,10000000,15.823003
18315.285,nancy,10000000,12.749188
18672.63,nancy,10000000,13.530616
19026.857,nancy,10000000,12.527659
19559.504,nancy,10000000,12.809933
19910.629,nancy,10000000,12.0181465
20088.537,nancy,10000000,13.858048
