time,run_index,msg_size,cwnd
4078.2205,1,1000000,31995
4108.383,1,1000000,33345
4140.0996,1,1000000,34695
4171.486,1,1000000,36045
4210.9946,1,1000000,37395
4243.4727,1,1000000,38745
4276.424,1,1000000,40095
4308.075,1,1000000,41445
4340.476,1,1000000,42795
4371.7886,1,1000000,44145
4403.541,1,1000000,45495
4435.2373,1,1000000,46845
4469.0415,1,1000000,48195
4500.844,1,1000000,49545
4532.824,1,1000000,50895
4564.97,1,1000000,52245
3191.4587,2,1000000,14850
3214.7598,2,1000000,10395
3273.7654,2,1000000,11745
3333.7368,2,1000000,13095
3394.0896,2,1000000,14445
3454.5227,2,1000000,15795
3491.2158,2,1000000,17145
3525.3455,2,1000000,18495
3556.8413,2,1000000,19845
3588.1187,2,1000000,21195
3622.7046,2,1000000,22545
3653.8992,2,1000000,23895
3684.4395,2,1000000,25245
3713.851,2,1000000,26595
3746.1777,2,1000000,27945
3777.3027,2,1000000,29295
3807.0894,2,1000000,30645
3837.8118,2,1000000,31995
3867.6135,2,1000000,33345
3898.1785,2,1000000,34695
3929.7861,2,1000000,36045
3963.5112,2,1000000,37395
3994.8223,2,1000000,38745
4027.725,2,1000000,40095
4059.5737,2,1000000,41445
4090.6917,2,1000000,42795
4122.7173,2,1000000,44145
4154.363,2,1000000,45495
4185.831,2,1000000,46845
4216.9243,2,1000000,48195
4248.8955,2,1000000,49545
4281.1665,2,1000000,50895
4314.0435,2,1000000,52245
3312.612,3,1000000,14850
3323.62,3,1000000,10395
3375.6602,3,1000000,11745
3435.353,3,1000000,13095
3494.7466,3,1000000,14445
3554.6946,3,1000000,15795
3583.9744,3,1000000,17145
3614.0217,3,1000000,18495
3644.6047,3,1000000,19845
3679.9546,3,1000000,21195
3709.3767,3,1000000,22545
3738.825,3,1000000,23895
3769.2495,3,1000000,25245
3802.62,3,1000000,26595
3835.4626,3,1000000,27945
3866.4866,3,1000000,29295
3896.081,3,1000000,30645
3927.079,3,1000000,31995
3958.5115,3,1000000,33345
3989.0186,3,1000000,34695
4020.1665,3,1000000,36045
4057.474,3,1000000,37395
4089.942,3,1000000,38745
4121.6304,3,1000000,40095
4153.3906,3,1000000,41445
4183.511,3,1000000,42795
4216.277,3,1000000,44145
4248.4844,3,1000000,45495
4280.338,3,1000000,46845
4313.3228,3,1000000,48195
4345.2827,3,1000000,49545
4376.688,3,1000000,50895
4408.453,3,1000000,52245
3249.2617,4,1000000,14850
3281.5312,4,1000000,10395
3312.7314,4,1000000,11745
3374.079,4,1000000,13095
3435.6497,4,1000000,14445
3498.518,4,1000000,15795
3529.137,4,1000000,17145
3561.2644,4,1000000,18495
3592.992,4,1000000,19845
3625.2498,4,1000000,21195
3657.5857,4,1000000,22545
3691.2688,4,1000000,23895
3728.4358,4,1000000,25245
