msg_size,run_index,direction,path,cluster,t_ms,bytes,packets
10000000,9,received,uc,nantes,-1570.0,13623,20
10000000,9,received,uc,nantes,-1560.0,11660,18
10000000,9,received,uc,nantes,-1550.0,5333,10
10000000,9,received,uc,nantes,-1540.0,2476,7
10000000,9,received,uc,nantes,-1530.0,7587,15
10000000,9,received,uc,nantes,-1520.0,11944,24
10000000,9,received,uc,nantes,-1510.0,6747,14
10000000,9,received,uc,nantes,-1500.0,11638,20
10000000,9,received,uc,nantes,-1490.0,7285,13
10000000,9,received,uc,nantes,-1480.0,3316,8
10000000,9,received,uc,nantes,-1470.0,1658,4
10000000,9,received,uc,nantes,-1460.0,6252,16
10000000,9,received,uc,nantes,-1450.0,3223,9
10000000,9,received,uc,nantes,-1440.0,6596,13
10000000,9,received,uc,nantes,-1430.0,4439,9
10000000,9,received,uc,nantes,-1420.0,6424,9
10000000,9,received,uc,nantes,-1410.0,5704,9
10000000,9,received,uc,nantes,-1400.0,5418,10
10000000,9,received,uc,nantes,-1390.0,7436,14
10000000,9,received,uc,nantes,-1380.0,5141,9
10000000,9,received,uc,nantes,-1370.0,3815,8
10000000,9,received,uc,nantes,-1360.0,1359,5
10000000,9,received,uc,nantes,-1350.0,969,4
10000000,9,received,uc,nantes,-1340.0,280,4
10000000,9,received,uc,nantes,-1330.0,183,3
10000000,9,received,uc,nantes,-1320.0,43,1
10000000,9,received,uc,nantes,-1310.0,86,2
10000000,9,received,uc,nantes,50.0,140140,110
10000000,9,received,uc,nantes,60.0,305760,240
10000000,9,received,uc,nantes,70.0,394940,310
10000000,9,received,uc,nantes,80.0,114660,90
10000000,9,received,uc,nantes,180.0,215,5
10000000,9,received,uc,nantes,230.0,818,19
10000000,9,received,uc,nantes,310.0,1634,38
10000000,9,received,uc,nantes,340.0,602,14
10000000,9,received,uc,nantes,410.0,215,5
10000000,9,received,uc,nantes,470.0,559,13
10000000,9,received,uc,nantes,500.0,44,1
10000000,9,received,uc,nantes,510.0,86,2
10000000,9,received,uc,nantes,540.0,779,18
10000000,9,received,uc,nantes,580.0,1778,41
10000000,9,received,uc,nantes,620.0,692,16
10000000,9,received,uc,nantes,660.0,440,10
10000000,9,received,uc,nantes,740.0,44,1
10000000,9,received,uc,nantes,750.0,1232,28
10000000,9,received,uc,nantes,800.0,1364,31
10000000,9,received,uc,nantes,850.0,1056,24
10000000,9,received,uc,nantes,900.0,1144,26
10000000,9,received,uc,nantes,950.0,1320,30
10000000,9,received,uc,nantes,1020.0,264,6
10000000,9,received,uc,nantes,1040.0,4725,75
10000000,9,received,uc,nantes,1060.0,1100,25
10000000,9,received,uc,nantes,1110.0,1496,34
10000000,9,received,uc,nantes,1220.0,1496,34
10000000,9,received,uc,nantes,1350.0,3600,75
10000000,9,received,uc,nantes,1380.0,1584,36
10000000,9,received,uc,nantes,1430.0,1672,38
10000000,9,received,uc,nantes,1440.0,88,2
10000000,9,received,uc,nantes,1490.0,1672,38
10000000,9,received,uc,nantes,1520.0,44,1
10000000,9,received,uc,nantes,1550.0,44,1
10000000,9,received,uc,nantes,1610.0,1804,41
10000000,9,received,uc,nantes,1670.0,1804,41
10000000,9,received,uc,nantes,1730.0,220,5
10000000,9,received,uc,nantes,1740.0,1672,38
10000000,9,received,uc,nantes,1860.0,1980,45
10000000,9,received,uc,nantes,1920.0,308,7
10000000,9,received,uc,nantes,1930.0,1717,39
10000000,9,received,uc,nantes,1990.0,1276,29
10000000,9,received,uc,nantes,2000.0,748,17
10000000,9,received,uc,nantes,2030.0,44,1
10000000,9,received,uc,nantes,2050.0,44,1
10000000,9,received,uc,nantes,2130.0,2068,47
10000000,9,received,uc,nantes,2190.0,1232,28
10000000,9,received,uc,nantes,2200.0,1144,26
10000000,9,received,uc,nantes,2270.0,2068,47
10000000,9,received,uc,nantes,2410.0,2200,50
10000000,9,received,uc,nantes,2480.0,2433,55
10000000,9,received,uc,nantes,2560.0,2270,51
10000000,9,received,uc,nantes,2700.0,44,1
10000000,9,received,uc,nantes,2710.0,2283,51
10000000,9,received,uc,nantes,2780.0,2552,58
10000000,9,received,uc,nantes,2860.0,2529,56
10000000,9,received,uc,nantes,3020.0,2516,56
10000000,9,received,uc,nantes,3070.0,4725,75
10000000,9,received,uc,nantes,3090.0,2961,67
10000000,9,received,uc,nantes,3180.0,2684,61
10000000,9,received,uc,nantes,3310.0,2767,62
10000000,9,received,uc,nantes,3400.0,2697,61
10000000,9,received,uc,nantes,3410.0,220,5
10000000,9,received,uc,nantes,3570.0,3036,69
10000000,9,received,uc,nantes,3650.0,1056,24
10000000,9,received,uc,nantes,3660.0,1980,45
10000000,9,received,uc,nantes,3740.0,1804,41
10000000,9,received,uc,nantes,3750.0,1452,33
10000000,9,received,uc,nantes,3930.0,1232,28
10000000,9,received,uc,nantes,3940.0,1949,44
10000000,9,received,uc,nantes,4020.0,308,7
10000000,9,received,uc,nantes,4030.0,2684,61
10000000,9,received,uc,nantes,4130.0,3397,76
10000000,9,received,uc,nantes,4140.0,101,2
10000000,9,received,uc,nantes,4200.0,88,2
10000000,9,received,uc,nantes,4330.0,2138,48
10000000,9,received,uc,nantes,4340.0,1479,33
10000000,9,received,uc,nantes,4430.0,3848,83
10000000,9,received,uc,nantes,4530.0,2561,57
10000000,9,received,uc,nantes,4540.0,1253,27
10000000,9,received,uc,nantes,4740.0,3348,74
10000000,9,received,uc,nantes,4750.0,132,3
10000000,9,received,uc,nantes,4840.0,3959,87
10000000,9,received,uc,nantes,4850.0,132,3
10000000,9,received,uc,nantes,4950.0,3358,76
10000000,9,received,uc,nantes,4960.0,352,8
10000000,9,received,uc,nantes,5160.0,3494,79
10000000,9,received,uc,nantes,5170.0,529,12
10000000,9,received,uc,nantes,5270.0,3434,78
10000000,9,received,uc,nantes,5280.0,44,1
10000000,9,received,uc,nantes,5290.0,44,1
10000000,9,received,uc,nantes,5380.0,1761,40
10000000,9,received,uc,nantes,5390.0,2069,47
10000000,9,received,uc,nantes,5600.0,3005,68
10000000,9,received,uc,nantes,5610.0,352,8
10000000,9,received,uc,nantes,5710.0,3754,85
10000000,9,received,uc,nantes,5720.0,176,4
10000000,9,received,uc,nantes,5820.0,2905,66
10000000,9,received,uc,nantes,5830.0,924,21
10000000,9,received,uc,nantes,6050.0,3346,76
10000000,9,received,uc,nantes,6060.0,793,18
10000000,9,received,uc,nantes,6160.0,3169,72
10000000,9,received,uc,nantes,6170.0,1013,23
10000000,9,received,uc,nantes,6280.0,1279,29
10000000,9,received,uc,nantes,6290.0,2730,62
10000000,9,received,uc,nantes,6510.0,705,16
10000000,9,received,uc,nantes,6520.0,2421,55
10000000,9,received,uc,nantes,6530.0,1013,23
10000000,9,received,uc,nantes,6620.0,1189,27
10000000,9,received,uc,nantes,6630.0,3170,72
10000000,9,received,uc,nantes,6750.0,3789,86
10000000,9,received,uc,nantes,6760.0,573,13
10000000,9,received,uc,nantes,6980.0,1584,36
10000000,9,received,uc,nantes,6990.0,2821,64
10000000,9,received,uc,nantes,7100.0,2821,64
10000000,9,received,uc,nantes,7110.0,1984,45
10000000,9,received,uc,nantes,7120.0,44,1
10000000,9,received,uc,nantes,7230.0,1366,31
10000000,9,received,uc,nantes,7240.0,2951,67
10000000,9,received,uc,nantes,7320.0,88,2
10000000,9,received,uc,nantes,7470.0,2424,55
10000000,9,received,uc,nantes,7480.0,2116,48
10000000,9,received,uc,nantes,7590.0,2028,46
10000000,9,received,uc,nantes,7600.0,2160,49
10000000,9,received,uc,nantes,7610.0,440,10
10000000,9,received,uc,nantes,7720.0,1236,28
10000000,9,received,uc,nantes,7730.0,2732,62
10000000,9,received,uc,nantes,7740.0,748,17
10000000,9,received,uc,nantes,7810.0,88,2
10000000,9,received,uc,nantes,7960.0,704,16
10000000,9,received,uc,nantes,7970.0,2737,62
10000000,9,received,uc,nantes,7980.0,1457,33
10000000,9,received,uc,nantes,8080.0,3128,71
10000000,9,received,uc,nantes,8090.0,1858,42
10000000,9,received,uc,nantes,8220.0,4017,91
10000000,9,received,uc,nantes,8230.0,706,16
10000000,9,received,uc,nantes,8310.0,133,3
10000000,9,received,uc,nantes,8470.0,2647,60
10000000,9,received,uc,nantes,8480.0,1854,42
10000000,9,received,uc,nantes,8590.0,3048,69
10000000,9,received,uc,nantes,8600.0,2077,47
10000000,9,received,uc,nantes,8610.0,265,6
10000000,9,received,uc,nantes,8720.0,1408,32
10000000,9,received,uc,nantes,8730.0,2826,64
10000000,9,received,uc,nantes,8740.0,924,21
10000000,9,received,uc,nantes,8820.0,88,2
10000000,9,received,uc,nantes,8950.0,5175,75
10000000,9,received,uc,nantes,8970.0,132,3
10000000,9,received,uc,nantes,8980.0,3662,83
10000000,9,received,uc,nantes,8990.0,1414,32
10000000,9,received,uc,nantes,9000.0,133,3
10000000,9,received,uc,nantes,9090.0,397,9
10000000,9,received,uc,nantes,9100.0,3437,78
10000000,9,received,uc,nantes,9110.0,1417,32
10000000,9,received,uc,nantes,9120.0,44,1
10000000,9,received,uc,nantes,9240.0,4852,110
10000000,9,received,uc,nantes,9250.0,881,20
10000000,9,received,uc,nantes,9330.0,89,2
10000000,9,received,uc,nantes,9340.0,45,1
10000000,9,received,uc,nantes,9490.0,132,3
10000000,9,received,uc,nantes,9500.0,2027,46
10000000,9,received,uc,nantes,9510.0,2734,62
10000000,9,received,uc,nantes,9520.0,883,20
10000000,9,received,uc,nantes,9610.0,264,6
10000000,9,received,uc,nantes,9620.0,1637,37
10000000,9,received,uc,nantes,9630.0,3398,77
10000000,9,received,uc,nantes,9640.0,663,15
10000000,9,received,uc,nantes,9750.0,308,7
10000000,9,received,uc,nantes,9760.0,4852,110
10000000,9,received,uc,nantes,9770.0,484,11
10000000,9,received,uc,nantes,10010.0,1496,34
10000000,9,received,uc,nantes,10130.0,2514,57
10000000,9,received,uc,nantes,10140.0,3222,73
10000000,9,received,uc,nantes,10150.0,89,2
10000000,9,received,uc,nantes,10380.0,3266,74
10000000,9,received,uc,nantes,10390.0,2210,50
10000000,9,received,uc,nantes,10400.0,529,12
10000000,9,received,uc,nantes,10750.0,264,6
10000000,9,received,uc,nantes,10760.0,3092,70
10000000,9,received,uc,nantes,10770.0,2559,58
10000000,9,received,uc,nantes,10880.0,2245,51
10000000,9,received,uc,nantes,10890.0,3576,81
10000000,9,received,uc,nantes,10900.0,579,13
10000000,9,received,uc,nantes,11140.0,177,4
10000000,9,received,uc,nantes,11150.0,1322,30
10000000,9,received,uc,nantes,11160.0,3267,74
10000000,9,received,uc,nantes,11170.0,1194,27
10000000,9,received,uc,nantes,11280.0,88,2
10000000,9,received,uc,nantes,11290.0,3224,73
10000000,9,received,uc,nantes,11300.0,1807,41
10000000,9,received,uc,nantes,11310.0,1150,26
10000000,9,received,uc,nantes,11550.0,1150,26
10000000,9,received,uc,nantes,11560.0,2873,65
10000000,9,received,uc,nantes,11570.0,2340,53
10000000,9,received,uc,nantes,11580.0,44,1
10000000,9,received,uc,nantes,11670.0,1897,43
10000000,9,received,uc,nantes,11680.0,4243,96
10000000,9,received,uc,nantes,11690.0,89,2
10000000,9,received,uc,nantes,11930.0,44,1
10000000,9,received,uc,nantes,11940.0,749,17
10000000,9,received,uc,nantes,11950.0,2521,57
10000000,9,received,uc,nantes,11960.0,2164,49
10000000,9,received,uc,nantes,11970.0,750,17
10000000,9,received,uc,nantes,12060.0,88,2
10000000,9,received,uc,nantes,12070.0,2079,47
10000000,9,received,uc,nantes,12080.0,1993,45
10000000,9,received,uc,nantes,12090.0,1856,42
10000000,9,received,uc,nantes,12100.0,442,10
10000000,9,received,uc,nantes,12330.0,44,1
10000000,9,received,uc,nantes,12340.0,1765,40
10000000,9,received,uc,nantes,12350.0,2034,46
10000000,9,received,uc,nantes,12360.0,2343,53
10000000,9,received,uc,nantes,12370.0,398,9
10000000,9,received,uc,nantes,12460.0,264,6
10000000,9,received,uc,nantes,12470.0,3050,69
10000000,9,received,uc,nantes,12480.0,2518,57
10000000,9,received,uc,nantes,12490.0,751,17
10000000,9,received,uc,nantes,12730.0,749,17
10000000,9,received,uc,nantes,12740.0,2605,59
10000000,9,received,uc,nantes,12750.0,2873,65
10000000,9,received,uc,nantes,12760.0,574,13
10000000,9,received,uc,nantes,12850.0,132,3
10000000,9,received,uc,nantes,12860.0,2697,61
10000000,9,received,uc,nantes,12870.0,3755,85
10000000,9,received,uc,nantes,12880.0,132,3
10000000,9,received,uc,nantes,13110.0,704,16
10000000,9,received,uc,nantes,13120.0,5477,124
10000000,9,received,uc,nantes,13130.0,264,6
10000000,9,received,uc,nantes,13140.0,44,1
10000000,9,received,uc,nantes,13230.0,484,11
10000000,9,received,uc,nantes,13240.0,3003,68
10000000,9,received,uc,nantes,13250.0,2607,59
10000000,9,received,uc,nantes,13260.0,443,10
10000000,9,received,uc,nantes,13270.0,44,1
10000000,9,received,uc,nantes,13490.0,1852,42
10000000,9,received,uc,nantes,13500.0,2785,63
10000000,9,received,uc,nantes,13510.0,2163,49
10000000,9,received,uc,nantes,13520.0,44,1
10000000,9,received,uc,nantes,13610.0,353,8
10000000,9,received,uc,nantes,13620.0,2518,57
10000000,9,received,uc,nantes,13630.0,3361,76
10000000,9,received,uc,nantes,13640.0,796,18
10000000,9,received,uc,nantes,13870.0,2247,51
10000000,9,received,uc,nantes,13880.0,2521,57
10000000,9,received,uc,nantes,13890.0,1859,42
10000000,9,received,uc,nantes,13900.0,221,5
10000000,9,received,uc,nantes,14000.0,2031,46
10000000,9,received,uc,nantes,14010.0,2347,53
10000000,9,received,uc,nantes,14020.0,1587,36
10000000,9,received,uc,nantes,14030.0,1109,25
10000000,9,received,uc,nantes,14240.0,44,1
10000000,9,received,uc,nantes,14250.0,3444,78
10000000,9,received,uc,nantes,14260.0,3806,86
10000000,9,received,uc,nantes,14360.0,177,4
10000000,9,received,uc,nantes,14370.0,4371,99
10000000,9,received,uc,nantes,14380.0,1679,38
10000000,9,received,uc,nantes,14390.0,90,2
10000000,9,received,uc,nantes,14490.0,1234,28
10000000,9,received,uc,nantes,14500.0,4019,91
10000000,9,received,uc,nantes,14510.0,44,1
10000000,9,received,uc,nantes,14520.0,88,2
10000000,9,received,uc,nantes,14570.0,132,3
10000000,9,received,uc,nantes,14580.0,4454,101
10000000,9,received,uc,nantes,14590.0,398,9
10000000,9,received,uc,nantes,14630.0,4939,112
10000000,9,received,uc,nantes,14640.0,223,5
10000000,9,received,uc,nantes,14680.0,3308,75
10000000,9,received,uc,nantes,14690.0,1945,44
10000000,9,received,uc,nantes,14730.0,2780,63
10000000,9,received,uc,nantes,14740.0,2473,56
10000000,9,received,uc,nantes,14780.0,221,5
10000000,9,received,uc,nantes,14790.0,1718,39
10000000,9,received,uc,nantes,14800.0,3314,75
10000000,9,received,uc,nantes,14810.0,89,2
10000000,9,received,uc,nantes,14830.0,1674,38
10000000,9,received,uc,nantes,14840.0,3445,78
10000000,9,received,uc,nantes,14850.0,133,3
10000000,9,received,uc,nantes,14880.0,1321,30
10000000,9,received,uc,nantes,14890.0,3396,77
10000000,9,received,uc,nantes,14900.0,667,15
10000000,9,received,uc,nantes,14930.0,264,6
10000000,9,received,uc,nantes,14940.0,3487,79
10000000,9,received,uc,nantes,14950.0,1897,43
10000000,9,received,uc,nantes,14990.0,2777,63
10000000,9,received,uc,nantes,15000.0,2299,52
10000000,9,received,uc,nantes,15010.0,353,8
10000000,9,received,uc,nantes,15040.0,1631,37
10000000,9,received,uc,nantes,15050.0,4015,91
10000000,9,received,uc,nantes,15060.0,89,2
10000000,9,received,uc,nantes,15090.0,836,19
10000000,9,received,uc,nantes,15100.0,3619,82
10000000,9,received,uc,nantes,15110.0,1367,31
10000000,9,received,uc,nantes,15140.0,44,1
10000000,9,received,uc,nantes,15150.0,4813,109
10000000,9,received,uc,nantes,15160.0,975,22
10000000,9,received,uc,nantes,15170.0,88,2
10000000,9,received,uc,nantes,15200.0,264,6
10000000,9,received,uc,nantes,15210.0,5472,124
10000000,9,received,uc,nantes,15220.0,44,1
10000000,9,received,uc,nantes,15250.0,88,2
10000000,9,received,uc,nantes,15260.0,5077,115
10000000,9,received,uc,nantes,15270.0,972,22
10000000,9,received,uc,nantes,15310.0,2735,62
10000000,9,received,uc,nantes,15320.0,3137,71
10000000,9,received,uc,nantes,15330.0,44,1
10000000,9,received,uc,nantes,15360.0,2246,51
10000000,9,received,uc,nantes,15370.0,1587,36
10000000,9,received,uc,nantes,15380.0,44,1
10000000,9,received,uc,nantes,15390.0,44,1
10000000,9,received,uc,nantes,25370.0,112,2
10000000,9,received,uc,nantes,25380.0,56,1
10000000,9,received,uc,rennes,-1790.0,5087,6
10000000,9,received,uc,rennes,-1780.0,605,2
10000000,9,received,uc,rennes,-1770.0,732,1
10000000,9,received,uc,rennes,-1760.0,12116,17
10000000,9,received,uc,rennes,-1750.0,97,1
10000000,9,received,uc,rennes,-1740.0,11563,17
10000000,9,received,uc,rennes,-1730.0,43,1
10000000,9,received,uc,rennes,-1720.0,2627,8
10000000,9,received,uc,rennes,-1710.0,8538,12
10000000,9,received,uc,rennes,-1700.0,9001,19
10000000,9,received,uc,rennes,-1690.0,1464,2
10000000,9,received,uc,rennes,-1680.0,3057,7
10000000,9,received,uc,rennes,-1670.0,194,2
10000000,9,received,uc,rennes,-1660.0,388,4
10000000,9,received,uc,rennes,-1650.0,86,2
10000000,9,received,uc,rennes,-1640.0,172,4
10000000,9,received,uc,rennes,-1440.0,2846,4
10000000,9,received,uc,rennes,-1430.0,5692,8
10000000,9,received,uc,rennes,-1420.0,6424,9
10000000,9,received,uc,rennes,-1410.0,7156,10
10000000,9,received,uc,rennes,-1400.0,7253,11
10000000,9,received,uc,rennes,-1390.0,7350,12
10000000,9,received,uc,rennes,-1380.0,7393,13
10000000,9,received,uc,rennes,-1370.0,7436,14
10000000,9,received,uc,rennes,-1360.0,1744,6
10000000,9,received,uc,rennes,-1350.0,1744,6
10000000,9,received,uc,rennes,-1340.0,280,4
10000000,9,received,uc,rennes,-1330.0,280,4
10000000,9,received,uc,rennes,-1320.0,86,2
10000000,9,received,uc,rennes,-1310.0,5778,10
10000000,9,received,uc,rennes,-1300.0,11384,16
10000000,9,received,uc,rennes,-1290.0,12848,18
10000000,9,received,uc,rennes,-1280.0,14312,20
10000000,9,received,uc,rennes,-1270.0,14506,22
10000000,9,received,uc,rennes,-1260.0,9008,16
10000000,9,received,uc,rennes,-1250.0,3402,10
10000000,9,received,uc,rennes,-1240.0,19100,34
10000000,9,received,uc,rennes,-1230.0,9098,20
10000000,9,received,uc,rennes,-1220.0,9718,19
10000000,9,received,uc,rennes,-1210.0,17255,27
10000000,9,received,uc,rennes,-1200.0,6973,16
10000000,9,received,uc,rennes,-1190.0,9837,18
10000000,9,received,uc,rennes,-1180.0,7425,15
10000000,9,received,uc,rennes,-1170.0,7856,20
10000000,9,received,uc,rennes,-1160.0,5279,10
10000000,9,received,uc,rennes,-1150.0,1141,8
10000000,9,received,uc,rennes,-1140.0,1841,7
10000000,9,received,uc,rennes,-1130.0,183,3
10000000,9,received,uc,rennes,-1120.0,280,4
10000000,9,received,uc,rennes,-1110.0,86,2
10000000,9,received,uc,rennes,-1100.0,86,2
10000000,9,received,uc,rennes,50.0,119014,93
10000000,9,received,uc,rennes,60.0,458108,360
10000000,9,received,uc,rennes,70.0,286650,225
10000000,9,received,uc,rennes,80.0,73892,58
10000000,9,received,uc,rennes,230.0,473,11
10000000,9,received,uc,rennes,300.0,172,4
10000000,9,received,uc,rennes,310.0,1291,30
10000000,9,received,uc,rennes,340.0,1161,27
10000000,9,received,uc,rennes,410.0,129,3
10000000,9,received,uc,rennes,500.0,43,1
10000000,9,received,uc,rennes,540.0,302,7
10000000,9,received,uc,rennes,580.0,1247,29
10000000,9,received,uc,rennes,620.0,1161,27
10000000,9,received,uc,rennes,660.0,474,11
10000000,9,received,uc,rennes,750.0,219,5
10000000,9,received,uc,rennes,800.0,924,21
10000000,9,received,uc,rennes,840.0,704,16
10000000,9,received,uc,rennes,850.0,617,14
10000000,9,received,uc,rennes,890.0,704,16
10000000,9,received,uc,rennes,900.0,132,3
10000000,9,received,uc,rennes,940.0,88,2
10000000,9,received,uc,rennes,950.0,352,8
10000000,9,received,uc,rennes,1020.0,88,2
10000000,9,received,uc,rennes,1040.0,4725,75
10000000,9,received,uc,rennes,1060.0,1056,24
10000000,9,received,uc,rennes,1110.0,1320,30
10000000,9,received,uc,rennes,1210.0,44,1
10000000,9,received,uc,rennes,1220.0,748,17
10000000,9,received,uc,rennes,1350.0,3600,75
10000000,9,received,uc,rennes,1370.0,924,21
10000000,9,received,uc,rennes,1380.0,308,7
10000000,9,received,uc,rennes,1430.0,1364,31
10000000,9,received,uc,rennes,1490.0,1188,27
10000000,9,received,uc,rennes,1610.0,880,20
10000000,9,received,uc,rennes,1670.0,1365,31
10000000,9,received,uc,rennes,1730.0,1100,25
10000000,9,received,uc,rennes,1740.0,45,1
10000000,9,received,uc,rennes,1860.0,880,20
10000000,9,received,uc,rennes,1920.0,969,22
10000000,9,received,uc,rennes,1930.0,396,9
10000000,9,received,uc,rennes,1990.0,1540,35
10000000,9,received,uc,rennes,2120.0,704,16
10000000,9,received,uc,rennes,2130.0,616,14
10000000,9,received,uc,rennes,2190.0,1980,45
10000000,9,received,uc,rennes,2260.0,440,10
10000000,9,received,uc,rennes,2270.0,572,13
10000000,9,received,uc,rennes,2400.0,396,9
10000000,9,received,uc,rennes,2410.0,1672,38
10000000,9,received,uc,rennes,2470.0,308,7
10000000,9,received,uc,rennes,2480.0,924,21
10000000,9,received,uc,rennes,2550.0,1584,36
10000000,9,received,uc,rennes,2560.0,396,9
10000000,9,received,uc,rennes,2600.0,44,1
10000000,9,received,uc,rennes,2610.0,44,1
10000000,9,received,uc,rennes,2700.0,1364,31
10000000,9,received,uc,rennes,2770.0,352,8
10000000,9,received,uc,rennes,2780.0,1540,35
10000000,9,received,uc,rennes,2860.0,1276,29
10000000,9,received,uc,rennes,3010.0,1012,23
10000000,9,received,uc,rennes,3020.0,1232,28
10000000,9,received,uc,rennes,3070.0,4725,75
10000000,9,received,uc,rennes,3090.0,1408,32
10000000,9,received,uc,rennes,3170.0,792,18
10000000,9,received,uc,rennes,3180.0,1452,33
10000000,9,received,uc,rennes,3230.0,44,1
10000000,9,received,uc,rennes,3310.0,1496,34
10000000,9,received,uc,rennes,3400.0,1980,45
10000000,9,received,uc,rennes,3410.0,220,5
10000000,9,received,uc,rennes,3560.0,1232,28
10000000,9,received,uc,rennes,3570.0,748,17
10000000,9,received,uc,rennes,3650.0,1628,37
10000000,9,received,uc,rennes,3660.0,176,4
10000000,9,received,uc,rennes,3740.0,1892,43
10000000,9,received,uc,rennes,3810.0,88,2
10000000,9,received,uc,rennes,3930.0,220,5
10000000,9,received,uc,rennes,3940.0,2024,46
10000000,9,received,uc,rennes,4020.0,1188,27
10000000,9,received,uc,rennes,4030.0,352,8
10000000,9,received,uc,rennes,4040.0,132,3
10000000,9,received,uc,rennes,4130.0,2112,48
10000000,9,received,uc,rennes,4330.0,2332,53
10000000,9,received,uc,rennes,4420.0,1817,41
10000000,9,received,uc,rennes,4430.0,704,16
10000000,9,received,uc,rennes,4530.0,2169,49
10000000,9,received,uc,rennes,4540.0,44,1
10000000,9,received,uc,rennes,4730.0,880,20
10000000,9,received,uc,rennes,4740.0,1245,28
10000000,9,received,uc,rennes,4830.0,1201,27
10000000,9,received,uc,rennes,4840.0,1333,30
10000000,9,received,uc,rennes,4950.0,2656,58
10000000,9,received,uc,rennes,5160.0,2304,50
10000000,9,received,uc,rennes,5260.0,1719,37
10000000,9,received,uc,rennes,5270.0,950,21
10000000,9,received,uc,rennes,5380.0,2814,61
10000000,9,received,uc,rennes,5390.0,44,1
10000000,9,received,uc,rennes,5600.0,1662,36
10000000,9,received,uc,rennes,5610.0,611,13
10000000,9,received,uc,rennes,5700.0,1662,36
10000000,9,received,uc,rennes,5710.0,924,21
10000000,9,received,uc,rennes,5820.0,2845,62
10000000,9,received,uc,rennes,6050.0,1698,38
10000000,9,received,uc,rennes,6060.0,1095,24
10000000,9,received,uc,rennes,6160.0,2521,57
10000000,9,received,uc,rennes,6170.0,321,7
10000000,9,received,uc,rennes,6280.0,2785,63
10000000,9,received,uc,rennes,6510.0,1452,33
10000000,9,received,uc,rennes,6520.0,1465,33
10000000,9,received,uc,rennes,6620.0,2798,63
10000000,9,received,uc,rennes,6740.0,792,18
10000000,9,received,uc,rennes,6750.0,2464,56
10000000,9,received,uc,rennes,6980.0,2640,60
10000000,9,received,uc,rennes,6990.0,572,13
10000000,9,received,uc,rennes,7100.0,616,14
10000000,9,received,uc,rennes,7110.0,660,15
10000000,9,received,uc,rennes,7120.0,1761,40
10000000,9,received,uc,rennes,7220.0,528,12
10000000,9,received,uc,rennes,7230.0,2684,61
10000000,9,received,uc,rennes,7460.0,44,1
10000000,9,received,uc,rennes,7470.0,2816,64
10000000,9,received,uc,rennes,7480.0,264,6
10000000,9,received,uc,rennes,7590.0,1716,39
10000000,9,received,uc,rennes,7600.0,1673,38
10000000,9,received,uc,rennes,7610.0,44,1
10000000,9,received,uc,rennes,7720.0,1892,43
10000000,9,received,uc,rennes,7730.0,440,10
10000000,9,received,uc,rennes,7740.0,1012,23
10000000,9,received,uc,rennes,7960.0,2816,64
10000000,9,received,uc,rennes,7970.0,440,10
10000000,9,received,uc,rennes,8080.0,1761,40
10000000,9,received,uc,rennes,8090.0,1761,40
10000000,9,received,uc,rennes,8210.0,572,13
10000000,9,received,uc,rennes,8220.0,1056,24
10000000,9,received,uc,rennes,8230.0,1804,41
10000000,9,received,uc,rennes,8470.0,3212,73
10000000,9,received,uc,rennes,8480.0,88,2
10000000,9,received,uc,rennes,8590.0,2948,67
10000000,9,received,uc,rennes,8600.0,88,2
10000000,9,received,uc,rennes,8720.0,1058,24
10000000,9,received,uc,rennes,8730.0,2203,50
10000000,9,received,uc,rennes,8740.0,308,7
10000000,9,received,uc,rennes,8950.0,5175,75
10000000,9,received,uc,rennes,8970.0,1764,40
10000000,9,received,uc,rennes,8980.0,1277,29
10000000,9,received,uc,rennes,8990.0,881,20
10000000,9,received,uc,rennes,9090.0,618,14
10000000,9,received,uc,rennes,9100.0,2511,57
10000000,9,received,uc,rennes,9110.0,264,6
10000000,9,received,uc,rennes,9120.0,44,1
10000000,9,received,uc,rennes,9230.0,3221,73
10000000,9,received,uc,rennes,9240.0,926,21
10000000,9,received,uc,rennes,9490.0,2732,62
10000000,9,received,uc,rennes,9500.0,880,20
10000000,9,received,uc,rennes,9610.0,793,18
10000000,9,received,uc,rennes,9620.0,2422,55
10000000,9,received,uc,rennes,9630.0,749,17
10000000,9,received,uc,rennes,9750.0,2292,52
10000000,9,received,uc,rennes,9760.0,2118,48
10000000,9,received,uc,rennes,9780.0,44,1
10000000,9,received,uc,rennes,10010.0,1014,23
10000000,9,received,uc,rennes,10130.0,1234,28
10000000,9,received,uc,rennes,10140.0,2470,56
10000000,9,received,uc,rennes,10150.0,353,8
10000000,9,received,uc,rennes,10370.0,1457,33
10000000,9,received,uc,rennes,10380.0,2468,56
10000000,9,received,uc,rennes,10750.0,88,2
10000000,9,received,uc,rennes,10760.0,2335,53
10000000,9,received,uc,rennes,10770.0,1937,44
10000000,9,received,uc,rennes,10880.0,1938,44
10000000,9,received,uc,rennes,10890.0,2114,48
10000000,9,received,uc,rennes,10900.0,308,7
10000000,9,received,uc,rennes,11140.0,396,9
10000000,9,received,uc,rennes,11150.0,3480,79
10000000,9,received,uc,rennes,11160.0,176,4
10000000,9,received,uc,rennes,11270.0,44,1
10000000,9,received,uc,rennes,11280.0,3697,84
10000000,9,received,uc,rennes,11290.0,572,13
10000000,9,received,uc,rennes,11540.0,2816,64
