cluster,run_index,msg_size,lost,total_msg_packets,loss_rate
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nancy,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
lyon,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
nantes,1,10000000,31,8206,0.003777723616865708
rennes,2,10000000,44,8185,0.005375687232742822
nancy,2,10000000,28,8201,0.003414217778319717
nantes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
rennes,2,10000000,44,8185,0.005375687232742822
nancy,2,10000000,28,8201,0.003414217778319717
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
nantes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
rennes,2,10000000,44,8185,0.005375687232742822
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
rennes,2,10000000,44,8185,0.005375687232742822
lyon,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
nancy,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
lyon,2,10000000,28,8201,0.003414217778319717
