cluster,msg_size,start,end,duration
nantes,10000,5044.102,5044.219,0.11700000000018917
nantes,10000,5044.102,5092.226,48.123999999999796
nantes,10000,5050.5986,5050.7544,0.15579999999954453
nantes,10000,5050.5986,5095.205,44.60639999999967
nantes,10000,5056.063,5056.1846,0.12159999999948923
nantes,10000,5056.063,5105.636,49.57300000000032
nancy,10000,5120.671,5120.8457,0.17469999999957508
nancy,10000,5120.671,5177.0176,56.34659999999985
nancy,10000,5124.484,5124.66,0.17599999999947613
nancy,10000,5124.484,5181.4634,56.97939999999926
nancy,10000,5128.3984,5128.57,0.17159999999967113
nancy,10000,5128.3984,5183.8867,55.48829999999998
nancy,10000,5132.2983,5132.472,0.17369999999937136
nancy,10000,5132.2983,5186.4937,54.19539999999961
lyon,10000,5114.179,5114.272,0.0929999999998472
lyon,10000,5114.179,5162.3794,48.20039999999972
nancy,10000,5136.314,5136.4927,0.1786999999994805
nancy,10000,5136.314,5187.114,50.79999999999927
lyon,10000,5013.0854,5013.2876,0.2021999999997206
lyon,10000,5013.0854,5063.039,49.953599999999824
lyon,10000,5019.4966,5019.644,0.1473999999998341
lyon,10000,5019.4966,5064.533,45.03639999999996
lyon,10000,5024.838,5025.0215,0.1835000000000946
lyon,10000,5024.838,5074.805,49.96700000000055
lyon,10000,5031.488,5031.6353,0.14729999999963184
lyon,10000,5031.488,5076.553,45.0649999999996
lyon,10000,5036.4585,5036.6387,0.18020000000069558
lyon,10000,5036.4585,5085.1216,48.66310000000067
lyon,10000,5011.4824,5011.63,0.14760000000023865
lyon,10000,5011.4824,5059.33,47.84760000000006
lyon,10000,5017.3633,5017.455,0.09169999999994616
lyon,10000,5017.3633,5066.1196,48.75630000000001
lyon,10000,5022.653,5022.783,0.13000000000010914
lyon,10000,5022.653,5069.768,47.11499999999978
lyon,10000,5029.189,5029.2925,0.10349999999925785
lyon,10000,5029.189,5075.666,46.47699999999986
lyon,10000,5120.407,5120.514,0.1069999999999709
lyon,10000,5120.407,5166.4263,46.01929999999993
lyon,10000,5034.6187,5034.743,0.12430000000040309
lyon,10000,5034.6187,5080.533,45.91430000000037
rennes,10000,5040.9233,5041.1055,0.18219999999928405
rennes,10000,5040.9233,5085.6143,44.6909999999998
rennes,10000,5045.821,5056.1167,10.29569999999967
rennes,10000,5045.821,5090.1562,44.33520000000044
rennes,10000,5050.5405,5050.7817,0.2411999999994805
rennes,10000,5050.5405,5097.778,47.23750000000018
rennes,10000,5055.4927,5055.711,0.21830000000045402
rennes,10000,5055.4927,5101.858,46.36530000000039
rennes,10000,5060.008,5060.223,0.21500000000014552
rennes,10000,5060.008,5110.954,50.94599999999991
nantes,10000,4970.103,4970.255,0.15200000000004366
nantes,10000,4970.103,5018.8965,48.79349999999977
nantes,10000,4975.8735,4976.016,0.14249999999992724
nantes,10000,4975.8735,5021.236,45.36250000000018
nantes,10000,4981.8125,4982.066,0.25349999999980355
nantes,10000,4981.8125,5031.84,50.027500000000146
nantes,10000,4987.951,4988.107,0.15599999999994907
nantes,10000,4987.951,5033.3105,45.35949999999957
lyon,10000,5125.721,5125.814,0.0930000000007567
lyon,10000,5125.721,5172.4536,46.732600000000275
nantes,10000,4994.3013,4994.4463,0.14499999999952706
nantes,10000,4994.3013,5044.0205,49.719199999999546
nantes,10000,4966.946,4967.086,0.14000000000032742
nantes,10000,4966.946,5011.5527,44.606700000000274
nantes,10000,4973.161,4973.277,0.11599999999998545
nantes,10000,4973.161,5021.8535,48.69250000000011
nantes,10000,4978.493,4978.5923,0.09929999999985739
nantes,10000,4978.493,5026.4946,48.0015999999996
nantes,10000,4985.1475,4985.2637,0.11620000000038999
nantes,10000,4985.1475,5033.715,48.56750000000011
nantes,10000,4990.7397,4991.004,0.264299999999821
nantes,10000,4990.7397,5040.6045,49.86480000000029
lyon,10000,4980.049,4980.1704,0.12139999999999418
lyon,10000,4980.049,5026.8467,46.79770000000008
lyon,10000,4985.9663,4986.134,0.16769999999996799
lyon,10000,4985.9663,5032.1953,46.22900000000027
lyon,10000,4990.926,4991.13,0.2039999999997235
lyon,10000,4990.926,5041.526,50.599999999999454
lyon,10000,4996.9683,4997.142,0.17369999999937136
lyon,10000,4996.9683,5042.434,45.46569999999974
nancy,10000,5179.5156,5179.6904,0.17480000000068685
nancy,10000,5179.5156,5232.3906,52.875
lyon,10000,5003.0327,5003.162,0.12930000000051223
lyon,10000,5003.0327,5052.287,49.25430000000051
nancy,10000,5051.765,5051.938,0.17299999999977445
nancy,10000,5051.765,5105.0146,53.2496000000001
nancy,10000,5055.777,5055.949,0.17199999999957072
nancy,10000,5055.777,5110.662,54.88500000000022
nancy,10000,5059.859,5060.0312,0.17219999999997526
nancy,10000,5059.859,5113.9155,54.05649999999969
nancy,10000,5063.6934,5063.8667,0.17329999999947177
nancy,10000,5063.6934,5114.5737,50.88029999999981
nancy,10000,5067.5845,5067.7593,0.17479999999977736
nancy,10000,5067.5845,5123.882,56.29749999999967
nancy,10000,5032.79,5032.9595,0.1694999999999709
nancy,10000,5032.79,5083.966,51.176000000000386
nancy,10000,5036.6836,5036.8516,0.1679999999996653
nancy,10000,5036.6836,5089.718,53.03439999999955
nancy,10000,5040.577,5040.7515,0.17450000000008004
nancy,10000,5040.577,5092.8447,52.26769999999942
nancy,10000,5044.3794,5044.5503,0.17090000000007421
nancy,10000,5044.3794,5095.5654,51.186000000000604
nancy,10000,5182.867,5183.0454,0.17839999999978318
nancy,10000,5182.867,5234.4233,51.55630000000019
nancy,10000,5048.427,5048.5996,0.17259999999987485
nancy,10000,5048.427,5100.421,51.9940000000006
rennes,10000,4941.2764,4941.38,0.10360000000036962
rennes,10000,4941.2764,4988.376,47.099600000000464
rennes,10000,4945.712,4945.847,0.13499999999930878
rennes,10000,4945.712,4990.57,44.857999999999265
rennes,10000,4950.431,4950.5347,0.10370000000057189
rennes,10000,4950.431,4996.7324,46.301400000000285
rennes,10000,4955.675,4955.8037,0.1287000000002081
rennes,10000,4955.675,5000.7095,45.03449999999975
rennes,10000,4960.069,4960.2026,0.13359999999920547
rennes,10000,4960.069,5009.1753,49.106299999999464
lyon,10000,4896.6694,4896.8403,0.17090000000007421
lyon,10000,4896.6694,4947.455,50.78560000000016
lyon,10000,4902.819,4902.984,0.16499999999996362
lyon,10000,4902.819,4949.737,46.917999999999665
lyon,10000,4908.0513,4908.251,0.19970000000012078
lyon,10000,4908.0513,4955.332,47.28070000000025
lyon,10000,4914.9478,4915.1616,0.21380000000044674
lyon,10000,4914.9478,4965.6826,50.73480000000018
nancy,10000,5186.552,5186.725,0.17300000000068394
nancy,10000,5186.552,5242.54,55.988000000000284
lyon,10000,4920.19,4920.38,0.19000000000050932
lyon,10000,4920.19,4966.3247,46.13470000000052
rennes,10000,4910.4033,4910.618,0.2147000000004482
rennes,10000,4910.4033,4957.0146,46.61130000000048
rennes,10000,4915.186,4915.3154,0.1294000000007145
rennes,10000,4915.186,4964.218,49.03200000000015
rennes,10000,4919.7207,4919.899,0.1783000000004904
rennes,10000,4919.7207,4965.6953,45.974600000000464
rennes,10000,4924.9346,4925.0747,0.1401000000005297
rennes,10000,4924.9346,4972.9067,47.972099999999955
rennes,10000,4929.3823,4929.512,0.12969999999950232
rennes,10000,4929.3823,4973.9834,44.60109999999986
nantes,10000,4857.439,4857.593,0.15399999999954161
nantes,10000,4857.439,4902.4507,45.01170000000002
nantes,10000,4863.657,4863.8706,0.2136000000000422
nantes,10000,4863.657,4912.696,49.03899999999976
nantes,10000,4869.1714,4869.32,0.14859999999953288
nantes,10000,4869.1714,4915.3433,46.17190000000028
nantes,10000,4875.357,4875.5264,0.16939999999976862
nantes,10000,4875.357,4925.397,50.039999999999964
nancy,10000,5190.497,5190.671,0.17399999999997817
nancy,10000,5190.497,5243.4277,52.93069999999989
nantes,10000,4881.247,4881.415,0.1679999999996653
nantes,10000,4881.247,4932.4824,51.23539999999957
nancy,10000,4974.7344,4974.847,0.11259999999947468
nancy,10000,4974.7344,5027.571,52.836599999999635
nancy,10000,4978.6978,4978.812,0.11419999999998254
nancy,10000,4978.6978,5031.139,52.44120000000021
nancy,10000,4982.494,4982.6357,0.14170000000012806
nancy,10000,4982.494,5032.904,50.410000000000764
nancy,10000,4986.653,4986.765,0.11200000000008004
nancy,10000,4986.653,5042.3477,55.69470000000001
nancy,10000,4990.6206,4990.7256,0.10499999999956344
nancy,10000,4990.6206,5041.4365,50.8158999999996
rennes,10000,4899.4243,4899.5293,0.10500000000047294
rennes,10000,4899.4243,4947.9316,48.507300000000214
rennes,10000,4904.0537,4904.149,0.09529999999995198
rennes,10000,4904.0537,4954.5327,50.47899999999936
rennes,10000,4908.5894,4913.388,4.798600000000079
rennes,10000,4908.5894,4957.261,48.67160000000058
rennes,10000,4913.587,4913.677,0.08999999999923602
rennes,10000,4913.587,4961.651,48.063999999999396
lyon,10000,4964.9087,4965.0684,0.15970000000015716
lyon,10000,4964.9087,5017.0728,52.16409999999996
nancy,10000,5052.966,5053.079,0.11299999999937427
nancy,10000,5052.966,5106.8643,53.898299999999836
rennes,10000,4754.0454,4754.166,0.120600000000195
rennes,10000,4754.0454,4806.0874,52.04200000000037
rennes,10000,4965.5225,4965.659,0.13649999999961437
rennes,10000,4965.5225,5012.753,47.230499999999665
rennes,10000,4969.8716,4970.0063,0.13469999999961146
rennes,10000,4969.8716,5020.6455,50.77389999999923
rennes,10000,4974.427,4974.604,0.17700000000058935
rennes,10000,4974.427,5021.4814,47.05439999999999
rennes,10000,4978.997,4979.17,0.17299999999977445
rennes,10000,4978.997,5025.6343,46.637299999999414
rennes,10000,4984.4116,4984.5513,0.1396999999997206
rennes,10000,4984.4116,5032.8877,48.47609999999986
nantes,10000,4932.1846,4932.325,0.140400000000227
nantes,10000,4932.1846,4983.97,51.785400000000664
nantes,10000,4938.433,4938.626,0.193000000000211
nantes,10000,4938.433,4986.208,47.774999999999636
nantes,10000,4943.351,4943.4917,0.14069999999992433
nantes,10000,4943.351,4994.6724,51.32140000000072
nantes,10000,4950.491,4950.656,0.16499999999996362
nantes,10000,4950.491,5002.267,51.77599999999984
lyon,10000,4970.634,4970.7373,0.1032999999997628
lyon,10000,4970.634,5022.3076,51.67360000000008
nantes,10000,4955.9956,4956.1274,0.13180000000011205
nantes,10000,4955.9956,5006.2627,50.26710000000003
nantes,10000,4906.335,4906.4644,0.129399999999805
nantes,10000,4906.335,4958.6113,52.27629999999954
nantes,10000,4912.568,4912.7803,0.21230000000014115
nantes,10000,4912.568,4958.73,46.16199999999935
nantes,10000,4918.311,4918.4434,0.13240000000041618
nantes,10000,4918.311,4970.6035,52.29250000000047
nantes,10000,4924.759,4924.968,0.20899999999983265
nantes,10000,4924.759,4970.8286,46.06959999999981
nantes,10000,4930.113,4930.26,0.14699999999993452
nantes,10000,4930.113,4980.723,50.60999999999967
nancy,10000,4996.129,4996.256,0.12700000000040745
nancy,10000,4996.129,5051.8975,55.76850000000013
nancy,10000,5000.0967,5000.2305,0.13379999999961
nancy,10000,5000.0967,5050.972,50.8752999999997
nancy,10000,5004.1035,5004.216,0.1125000000001819
nancy,10000,5004.1035,5056.8076,52.704099999999926
nancy,10000,5008.0347,5008.15,0.11529999999947904
nancy,10000,5008.0347,5065.426,57.39130000000023
lyon,10000,4975.764,4975.8877,0.12370000000009895
lyon,10000,4975.764,5027.561,51.79699999999957
nancy,10000,5012.1104,5012.224,0.1136000000005879
nancy,10000,5012.1104,5062.8467,50.73630000000048
lyon,10000,4911.342,4911.505,0.16300000000046566
lyon,10000,4911.342,4961.157,49.81500000000051
lyon,10000,4916.2266,4916.414,0.18739999999979773
lyon,10000,4916.2266,4966.945,50.71839999999975
lyon,10000,4922.607,4922.8066,0.1995999999999185
lyon,10000,4922.607,4973.6147,51.00770000000011
lyon,10000,4928.1455,4928.3237,0.17820000000028813
lyon,10000,4928.1455,4976.203,48.0575000000008
lyon,10000,4933.532,4933.7173,0.1853000000000975
lyon,10000,4933.532,4981.3833,47.851300000000265
lyon,10000,4895.6885,4895.856,0.16749999999956344
lyon,10000,4895.6885,4945.5166,49.82809999999972
lyon,10000,4901.6846,4901.8647,0.1801000000004933
lyon,10000,4901.6846,4952.1396,50.45500000000084
lyon,10000,4906.8667,4907.026,0.15930000000025757
lyon,10000,4906.8667,4955.2085,48.34180000000015
lyon,10000,4913.304,4913.4966,0.1926000000003114
lyon,10000,4913.304,4959.6724,46.36840000000029
lyon,10000,4982.2407,4982.333,0.0922999999993408
lyon,10000,4982.2407,5033.0054,50.76469999999972
lyon,10000,4918.874,4919.046,0.1720000000004802
lyon,10000,4918.874,4968.484,49.61000000000058
rennes,10000,4898.0933,4898.1973,0.10399999999935972
rennes,10000,4898.0933,4950.3433,52.25
rennes,10000,4902.352,4902.476,0.12399999999979627
rennes,10000,4902.352,4950.288,47.935999999999694
rennes,10000,4907.0854,4907.197,0.11160000000018044
rennes,10000,4907.0854,4952.0977,45.01230000000032
rennes,10000,4911.835,4911.9644,0.129399999999805
rennes,10000,4911.835,4963.786,51.95100000000002
rennes,10000,4916.5396,4916.646,0.10639999999966676
rennes,10000,4916.5396,4965.5713,49.031699999999546
nantes,10000,4833.066,4833.183,0.11700000000018917
nantes,10000,4833.066,4881.925,48.85900000000038
nantes,10000,4839.5044,4839.622,0.11760000000049331
nantes,10000,4839.5044,4888.547,49.042599999999766
nantes,10000,4844.802,4844.941,0.1390000000001237
nantes,10000,4844.802,4890.8477,46.04570000000058
nantes,10000,4851.3286,4851.4688,0.14019999999982247
nantes,10000,4851.3286,4896.7944,45.465799999999945
lyon,10000,4988.4175,4988.5474,0.12990000000081636
lyon,10000,4988.4175,5034.2544,45.83690000000024
nantes,10000,4857.028,4857.1255,0.09749999999985448
nantes,10000,4857.028,4907.738,50.710000000000036
nantes,10000,4831.2075,4831.3335,0.12599999999929423
nantes,10000,4831.2075,4881.309,50.10149999999976
nantes,10000,4837.4443,4837.5776,0.13329999999950815
nantes,10000,4837.4443,4888.888,51.44369999999981
nantes,10000,4842.555,4842.7896,0.234599999999773
nantes,10000,4842.555,4892.8555,50.300499999999374
nantes,10000,4849.024,4849.1616,0.13760000000002037
nantes,10000,4849.024,4899.5034,50.47939999999926
nantes,10000,4854.753,4854.8887,0.13570000000072469
nantes,10000,4854.753,4899.496,44.74300000000039
lyon,10000,4811.5903,4811.76,0.16970000000037544
lyon,10000,4811.5903,4863.2715,51.68119999999999
lyon,10000,4818.196,4818.3794,0.18339999999989232
lyon,10000,4818.196,4865.1865,46.990499999999884
lyon,10000,4822.934,4823.0967,0.16269999999985885
lyon,10000,4822.934,4872.5386,49.604599999999664
lyon,10000,4829.13,4829.3086,0.17860000000018772
lyon,10000,4829.13,4875.4326,46.302599999999984
nancy,10000,5036.839,5036.955,0.11599999999998545
nancy,10000,5036.839,5094.117,57.27800000000025
lyon,10000,4835.0674,4835.2407,0.17330000000038126
lyon,10000,4835.0674,4883.437,48.36959999999999
nancy,10000,4906.222,4906.4688,0.24679999999989377
nancy,10000,4906.222,4964.201,57.97900000000027
nancy,10000,4909.897,4910.076,0.1790000000000873
nancy,10000,4909.897,4960.5146,50.61760000000049
nancy,10000,4913.825,4914.0015,0.1765000000004875
nancy,10000,4913.825,4969.291,55.46600000000035
nancy,10000,4917.41,4917.5903,0.18029999999998836
nancy,10000,4917.41,4973.9805,56.57049999999981
nancy,10000,4921.453,4921.625,0.17199999999957072
nancy,10000,4921.453,4972.103,50.649999999999636
nancy,10000,4899.0386,4899.212,0.17340000000058353
nancy,10000,4899.0386,4954.3745,55.33590000000004
nancy,10000,4903.028,4903.2026,0.1745999999993728
nancy,10000,4903.028,4958.91,55.88199999999961
nancy,10000,4906.9473,4907.122,0.17470000000048458
nancy,10000,4906.9473,4961.919,54.971700000000055
nancy,10000,4910.7285,4910.903,0.17450000000008004
nancy,10000,4910.7285,4967.4634,56.73489999999947
nancy,10000,5040.8096,5040.9346,0.125
nancy,10000,5040.8096,5096.592,55.78240000000005
nancy,10000,4914.3857,4914.5605,0.17479999999977736
nancy,10000,4914.3857,4971.937,57.55130000000008
rennes,10000,4803.088,4803.1914,0.10339999999996508
rennes,10000,4803.088,4851.242,48.15400000000045
rennes,10000,4807.817,4807.903,0.0860000000002401
rennes,10000,4807.817,4854.676,46.85900000000038
rennes,10000,4812.8184,4812.9214,0.10300000000006548
rennes,10000,4812.8184,4862.3213,49.5028999999995
rennes,10000,4817.7183,4817.821,0.10269999999945867
rennes,10000,4817.7183,4869.3535,51.63519999999971
rennes,10000,4822.1914,4822.2837,0.09230000000025029
rennes,10000,4822.1914,4872.369,50.177599999999984
lyon,10000,4760.41,4760.503,0.0929999999998472
lyon,10000,4760.41,4807.9956,47.58560000000034
lyon,10000,4766.6577,4766.768,0.1103000000002794
lyon,10000,4766.6577,4819.0312,52.373500000000604
lyon,10000,4771.902,4771.996,0.09400000000005093
lyon,10000,4771.902,4822.9272,51.02520000000004
lyon,10000,4778.5723,4778.7607,0.18840000000000146
lyon,10000,4778.5723,4825.8374,47.26510000000053
nancy,10000,5044.985,5045.101,0.11599999999998545
nancy,10000,5044.985,5097.256,52.27100000000064
lyon,10000,4783.817,4783.9604,0.1433999999999287
lyon,10000,4783.817,4828.8574,45.04039999999986
rennes,10000,4787.8623,4788.0405,0.17820000000028813
rennes,10000,4787.8623,4836.6245,48.76220000000012
rennes,10000,4792.345,4792.509,0.1639999999997599
rennes,10000,4792.345,4839.91,47.5649999999996
rennes,10000,4797.1274,4797.305,0.177599999999984
rennes,10000,4797.1274,4844.657,47.529599999999846
rennes,10000,4801.798,4801.967,0.16899999999986903
rennes,10000,4801.798,4852.595,50.79700000000048
rennes,10000,4806.539,4806.702,0.16300000000046566
rennes,10000,4806.539,4859.0435,52.50450000000001
nantes,10000,4723.276,4723.372,0.09600000000045839
nantes,10000,4723.276,4772.014,48.738000000000284
nantes,10000,4729.27,4729.3916,0.12159999999948923
nantes,10000,4729.27,4779.1416,49.87159999999949
nantes,10000,4734.853,4734.9487,0.09569999999985157
nantes,10000,4734.853,4780.4043,45.55130000000008
nantes,10000,4741.1577,4741.288,0.13029999999980646
nantes,10000,4741.1577,4789.6313,48.47360000000026
nancy,10000,5049.043,5049.158,0.11500000000069122
nancy,10000,5049.043,5103.5537,54.510700000000725
nantes,10000,4746.621,4746.72,0.09900000000016007
nantes,10000,4746.621,4797.7476,51.1265999999996
nancy,10000,4820.974,4821.1484,0.17439999999987776
nancy,10000,4820.974,4878.629,57.654999999999745
nancy,10000,4824.683,4824.858,0.1750000000001819
nancy,10000,4824.683,4876.1904,51.507400000000416
nancy,10000,4828.562,4828.731,0.16899999999986903
nancy,10000,4828.562,4884.0693,55.507300000000214
nancy,10000,4832.2397,4832.4077,0.1679999999996653
nancy,10000,4832.2397,4889.807,57.567299999999705
nancy,10000,4836.32,4836.491,0.1710000000002765
nancy,10000,4836.32,4893.199,56.878999999999905
rennes,10000,4735.507,4735.6206,0.1136000000005879
rennes,10000,4735.507,4787.13,51.6230000000005
rennes,10000,4740.045,4740.1636,0.11859999999978754
rennes,10000,4740.045,4790.6514,50.60639999999967
rennes,10000,4744.493,4744.6055,0.1124999999992724
rennes,10000,4744.493,4789.981,45.487999999999374
rennes,10000,4749.5625,4749.6846,0.12209999999959109
rennes,10000,4749.5625,4796.0947,46.53219999999965
lyon,10000,5097.6987,5097.8657,0.16700000000037107
lyon,10000,5097.6987,5162.357,64.65830000000005
nancy,10000,5170.9653,5171.032,0.06670000000030996
nancy,10000,5170.9653,5240.875,69.90970000000016
rennes,10000,4916.7954,4916.961,0.16560000000026776
rennes,10000,4916.7954,4980.2036,63.40819999999985
rennes,10000,5060.8965,5061.025,0.12849999999980355
rennes,10000,5060.8965,5124.349,63.45250000000033
rennes,10000,5065.222,5065.354,0.1320000000005166
rennes,10000,5065.222,5133.9795,68.75750000000062
rennes,10000,5069.879,5070.0156,0.13659999999981665
rennes,10000,5069.879,5136.479,66.60000000000036
rennes,10000,5075.0117,5075.128,0.11629999999968277
rennes,10000,5075.0117,5138.6763,63.664600000000064
rennes,10000,5079.703,5079.837,0.13400000000001455
rennes,10000,5079.703,5147.7686,68.0655999999999
nantes,10000,5034.421,5034.5615,0.1404999999995198
nantes,10000,5034.421,5098.812,64.39099999999962
nantes,10000,5041.18,5041.28,0.0999999999994543
nantes,10000,5041.18,5106.4526,65.27259999999933
nantes,10000,5046.753,5046.9043,0.15130000000044674
nantes,10000,5046.753,5110.685,63.9320000000007
nantes,10000,5053.2485,5053.3677,0.11920000000009168
nantes,10000,5053.2485,5118.273,65.02450000000044
lyon,10000,5103.735,5103.9165,0.18150000000059663
lyon,10000,5103.735,5169.263,65.52800000000025
nantes,10000,5058.9263,5059.0527,0.12640000000010332
nantes,10000,5058.9263,5122.075,63.148699999999735
nantes,10000,5018.698,5018.8374,0.13940000000002328
nantes,10000,5018.698,5080.659,61.96099999999933
nantes,10000,5024.0996,5024.274,0.17440000000078726
nantes,10000,5024.0996,5088.479,64.37940000000071
nantes,10000,5029.8022,5029.927,0.12479999999959546
nantes,10000,5029.8022,5093.1167,63.3144999999995
nantes,10000,5036.0938,5036.2495,0.15570000000025175
nantes,10000,5036.0938,5103.671,67.57720000000063
nantes,10000,5041.259,5041.39,0.13100000000031287
nantes,10000,5041.259,5108.187,66.92799999999988
nancy,10000,5099.075,5099.1484,0.07340000000021973
nancy,10000,5099.075,5171.183,72.10800000000017
nancy,10000,5102.968,5103.046,0.07800000000042928
nancy,10000,5102.968,5175.8555,72.88749999999982
nancy,10000,5107.01,5107.0796,0.06959999999980937
nancy,10000,5107.01,5179.8643,72.85429999999997
nancy,10000,5110.973,5111.0527,0.07970000000022992
nancy,10000,5110.973,5184.941,73.96799999999985
lyon,10000,5108.979,5109.1426,0.1635999999998603
lyon,10000,5108.979,5174.6196,65.64059999999972
nancy,10000,5115.3853,5115.4595,0.07420000000001892
nancy,10000,5115.3853,5187.2505,71.86520000000019
lyon,10000,5002.9365,5003.056,0.119499999999789
lyon,10000,5002.9365,5069.1025,66.16600000000017
lyon,10000,5009.0195,5009.143,0.12349999999969441
lyon,10000,5009.0195,5076.3413,67.32179999999971
lyon,10000,5014.319,5014.4463,0.12729999999919528
lyon,10000,5014.319,5083.046,68.72699999999986
lyon,10000,5020.685,5020.8027,0.11769999999978609
lyon,10000,5020.685,5088.9556,68.27059999999983
lyon,10000,5026.079,5026.215,0.136000000000422
lyon,10000,5026.079,5090.1313,64.05230000000029
lyon,10000,5013.8057,5013.9297,0.12399999999979627
lyon,10000,5013.8057,5080.45,66.64429999999993
lyon,10000,5019.8696,5020.011,0.14140000000043074
lyon,10000,5019.8696,5086.4087,66.53909999999996
lyon,10000,5024.7944,5024.89,0.0956000000005588
lyon,10000,5024.7944,5087.3857,62.59130000000005
lyon,10000,5031.6504,5031.7607,0.1102999999993699
lyon,10000,5031.6504,5100.218,68.5675999999994
lyon,10000,5115.223,5115.4062,0.18320000000039727
lyon,10000,5115.223,5183.319,68.09600000000046
lyon,10000,5036.9307,5037.0337,0.10300000000006548
lyon,10000,5036.9307,5104.1245,67.19380000000001
rennes,10000,5034.606,5034.769,0.16300000000046566
rennes,10000,5034.606,5098.1753,63.56930000000011
rennes,10000,5039.3423,5039.4653,0.12299999999959255
rennes,10000,5039.3423,5107.6406,68.29829999999947
rennes,10000,5044.508,5044.6665,0.15850000000045839
rennes,10000,5044.508,5107.7065,63.19850000000042
rennes,10000,5049.073,5049.183,0.10999999999967258
rennes,10000,5049.073,5115.7236,66.65059999999994
rennes,10000,5054.054,5054.1787,0.12470000000030268
rennes,10000,5054.054,5121.7017,67.64769999999953
nantes,10000,4970.3447,4970.514,0.16930000000047585
nantes,10000,4970.3447,5033.652,63.307300000000396
nantes,10000,4976.593,4976.7837,0.19070000000010623
nantes,10000,4976.593,5039.2476,62.654599999999846
nantes,10000,4982.1255,4982.2876,0.1620999999995547
nantes,10000,4982.1255,5048.8613,66.73579999999947
nantes,10000,4988.673,4988.8696,0.19660000000021682
nantes,10000,4988.673,5050.8306,62.15760000000046
lyon,10000,5120.892,5121.062,0.17000000000007276
lyon,10000,5120.892,5185.522,64.63000000000011
nantes,10000,4994.329,4994.4966,0.1676000000006752
nantes,10000,4994.329,5060.104,65.77500000000055
nantes,10000,4961.226,4961.4175,0.1914999999999054
nantes,10000,4961.226,5026.857,65.63100000000031
nantes,10000,4966.443,4966.632,0.1889999999993961
nantes,10000,4966.443,5034.646,68.20299999999952
nantes,10000,4972.081,4972.2573,0.17630000000008295
nantes,10000,4972.081,5039.7666,67.6855999999998
nantes,10000,4978.853,4979.0195,0.1665000000002692
nantes,10000,4978.853,5042.511,63.65800000000036
nantes,10000,4984.285,4984.475,0.19000000000050932
nantes,10000,4984.285,5047.088,62.802999999999884
lyon,10000,4962.977,4963.1084,0.13140000000021246
lyon,10000,4962.977,5028.9146,65.9376000000002
lyon,10000,4968.998,4969.1304,0.13240000000041618
lyon,10000,4968.998,5036.2827,67.28470000000016
lyon,10000,4974.208,4974.322,0.11400000000048749
lyon,10000,4974.208,5042.7964,68.58840000000055
lyon,10000,4981.235,4981.37,0.13500000000021828
lyon,10000,4981.235,5045.9883,64.75330000000031
nancy,10000,5155.1094,5155.176,0.06660000000010768
nancy,10000,5155.1094,5229.3657,74.25630000000001
lyon,10000,4986.562,4986.7188,0.15679999999974825
lyon,10000,4986.562,5055.1733,68.61130000000048
nancy,10000,5037.7407,5037.916,0.17529999999987922
nancy,10000,5037.7407,5109.217,71.47629999999936
nancy,10000,5041.7715,5041.9463,0.17479999999977736
nancy,10000,5041.7715,5111.5806,69.8091000000004
nancy,10000,5045.8735,5046.056,0.18249999999989086
nancy,10000,5045.8735,5116.724,70.85050000000047
nancy,10000,5049.798,5049.972,0.17399999999997817
nancy,10000,5049.798,5122.865,73.06700000000001
nancy,10000,5053.8213,5053.9927,0.17140000000017608
nancy,10000,5053.8213,5126.009,72.1877000000004
nancy,10000,5018.028,5018.1616,0.13360000000011496
nancy,10000,5018.028,5090.762,72.73399999999947
nancy,10000,5021.6084,5021.7266,0.11819999999988795
nancy,10000,5021.6084,5093.2407,71.63230000000021
nancy,10000,5025.317,5025.4307,0.11369999999988067
nancy,10000,5025.317,5095.012,69.69499999999971
nancy,10000,5029.3223,5029.439,0.11670000000049185
nancy,10000,5029.3223,5103.4272,74.10490000000027
nancy,10000,5158.796,5158.8735,0.07749999999941792
nancy,10000,5158.796,5231.7607,72.96469999999954
nancy,10000,5033.044,5033.168,0.12399999999979627
nancy,10000,5033.044,5106.998,73.95399999999972
rennes,10000,4940.3,4940.4316,0.1315999999997075
rennes,10000,4940.3,5006.4395,66.13950000000023
rennes,10000,4944.956,4945.077,0.12100000000009459
rennes,10000,4944.956,5012.7056,67.7496000000001
rennes,10000,4949.785,4949.927,0.14199999999982538
rennes,10000,4949.785,5015.1914,65.40639999999985
rennes,10000,4955.103,4955.2163,0.11329999999998108
rennes,10000,4955.103,5022.705,67.60199999999986
rennes,10000,4959.5645,4959.6865,0.12199999999938882
rennes,10000,4959.5645,5023.115,63.550499999999374
lyon,10000,4907.5015,4907.6685,0.16699999999946158
lyon,10000,4907.5015,4973.9854,66.48389999999927
lyon,10000,4913.657,4913.7803,0.12330000000019936
lyon,10000,4913.657,4976.258,62.60099999999966
lyon,10000,4918.763,4918.943,0.18000000000029104
lyon,10000,4918.763,4983.6064,64.84339999999975
lyon,10000,4925.248,4925.3994,0.15140000000064902
lyon,10000,4925.248,4991.198,65.95000000000073
nancy,10000,5162.82,5162.8853,0.06530000000020664
nancy,10000,5162.82,5233.3555,70.53549999999996
lyon,10000,4930.404,4930.578,0.17399999999997817
lyon,10000,4930.404,4993.1523,62.74829999999929
rennes,10000,4926.099,4926.3203,0.2213000000001557
