cluster,msg_size,time
lyon,100000,5025.8555
lyon,100000,5025.861
lyon,100000,5049.1255
lyon,100000,5049.161
lyon,100000,5049.1733
lyon,100000,5049.1836
lyon,100000,5049.1924
lyon,100000,5049.2173
lyon,100000,5049.225
lyon,100000,5049.2305
lyon,100000,5049.2354
lyon,100000,5072.2456
lyon,100000,5072.2803
lyon,100000,5072.2925
lyon,100000,5072.3022
lyon,100000,5072.3125
lyon,100000,5072.322
lyon,100000,5072.3315
lyon,100000,5072.342
lyon,100000,5072.3516
lyon,100000,5095.4365
lyon,100000,5095.457
lyon,100000,5095.489
lyon,100000,5095.5117
lyon,100000,5095.5186
lyon,100000,5095.5234
nancy,100000,5212.1523
nancy,100000,5212.1934
nancy,100000,5212.2065
nancy,100000,5212.2285
nancy,100000,5212.239
nancy,100000,5212.249
nancy,100000,5212.263
nancy,100000,5212.273
nancy,100000,5212.283
nancy,100000,5235.3525
nancy,100000,5235.3745
nancy,100000,5235.3804
nancy,100000,5235.383
nancy,100000,5235.386
nancy,100000,5235.3896
nancy,100000,5235.393
nancy,100000,5235.396
nancy,100000,5235.4
nancy,100000,5258.183
nancy,100000,5258.236
nancy,100000,5258.25
nancy,100000,5258.2607
nancy,100000,5258.275
nancy,100000,5258.285
nancy,100000,5258.3496
nancy,100000,5258.3604
nancy,100000,5258.375
nancy,100000,5281.225
nancy,100000,5281.2676
nancy,100000,5281.2935
nancy,100000,5281.304
nancy,100000,5281.314
nancy,100000,5281.3276
nancy,100000,5281.338
nancy,100000,5281.3467
nancy,100000,5281.372
nancy,100000,5304.078
nancy,100000,5304.1196
nancy,100000,5304.1333
nancy,100000,5304.1543
nancy,100000,5304.1646
nancy,100000,5304.1743
nancy,100000,5304.1875
nancy,100000,5304.1973
nancy,100000,5304.208
nancy,100000,5327.204
nancy,100000,5327.2446
nancy,100000,5327.2593
nancy,100000,5327.281
nancy,100000,5327.303
nancy,100000,5327.308
nancy,100000,5327.3115
nancy,100000,5327.315
nancy,100000,5327.3193
nancy,100000,5350.591
nancy,100000,5350.6177
nancy,100000,5350.624
nancy,100000,5350.6284
nancy,100000,5350.632
nancy,100000,5350.6357
nancy,100000,5350.639
nancy,100000,5350.6426
nancy,100000,5350.6465
nancy,100000,5373.651
nancy,100000,5373.6694
nancy,100000,5373.6753
nancy,100000,5373.679
nancy,100000,5373.683
nancy,100000,5373.687
nancy,100000,5373.6904
nancy,100000,5373.694
nancy,100000,5373.698
nancy,100000,5396.847
nancy,100000,5396.8643
nancy,100000,5396.888
nancy,100000,5396.8926
nancy,100000,5396.8955
nancy,100000,5396.8994
lyon,100000,4939.6294
lyon,100000,4939.6753
lyon,100000,4939.6875
lyon,100000,4939.6978
lyon,100000,4939.7075
lyon,100000,4939.7188
lyon,100000,4939.7285
lyon,100000,4939.7383
lyon,100000,4939.748
lyon,100000,4962.5376
lyon,100000,4962.566
lyon,100000,4962.5728
lyon,100000,4962.5776
lyon,100000,4962.5854
lyon,100000,4962.591
lyon,100000,4962.62
lyon,100000,4962.6274
lyon,100000,4962.6357
lyon,100000,4985.567
lyon,100000,4985.602
lyon,100000,4985.625
lyon,100000,4985.635
lyon,100000,4985.6445
lyon,100000,4985.6606
lyon,100000,4985.67
lyon,100000,4985.697
lyon,100000,4985.7275
lyon,100000,5008.416
lyon,100000,5008.451
lyon,100000,5008.4634
lyon,100000,5008.484
lyon,100000,5008.4937
lyon,100000,5008.5156
lyon,100000,5008.526
lyon,100000,5008.5312
lyon,100000,5008.536
lyon,100000,5031.5483
lyon,100000,5031.57
lyon,100000,5031.5767
lyon,100000,5031.582
lyon,100000,5031.613
lyon,100000,5031.6206
lyon,100000,5031.626
lyon,100000,5031.6304
lyon,100000,5031.6357
lyon,100000,5054.896
lyon,100000,5054.9326
lyon,100000,5054.9453
lyon,100000,5054.9556
lyon,100000,5054.965
lyon,100000,5054.9766
lyon,100000,5054.9863
lyon,100000,5055.0093
lyon,100000,5055.0146
lyon,100000,5078.01
lyon,100000,5078.045
lyon,100000,5078.057
lyon,100000,5078.0674
lyon,100000,5078.0776
lyon,100000,5078.0884
lyon,100000,5078.0977
lyon,100000,5078.108
lyon,100000,5078.1177
lyon,100000,5101.2085
lyon,100000,5101.2305
lyon,100000,5101.263
lyon,100000,5101.2705
lyon,100000,5101.276
lyon,100000,5101.2812
rennes,100000,4937.605
rennes,100000,4937.6523
rennes,100000,4937.659
rennes,100000,4937.665
rennes,100000,4937.67
rennes,100000,4937.674
rennes,100000,4937.6787
rennes,100000,4937.683
rennes,100000,4937.688
rennes,100000,4960.4556
rennes,100000,4960.481
rennes,100000,4960.4873
rennes,100000,4960.492
rennes,100000,4960.4995
rennes,100000,4960.504
rennes,100000,4960.559
rennes,100000,4960.5703
rennes,100000,4960.579
rennes,100000,4983.499
rennes,100000,4983.545
rennes,100000,4983.558
rennes,100000,4983.5635
rennes,100000,4983.5684
rennes,100000,4983.574
rennes,100000,4983.579
rennes,100000,4983.5835
rennes,100000,4983.597
rennes,100000,5006.3105
rennes,100000,5006.33
rennes,100000,5006.3364
rennes,100000,5006.3477
rennes,100000,5006.353
rennes,100000,5006.37
rennes,100000,5006.378
rennes,100000,5006.382
rennes,100000,5006.3867
rennes,100000,5029.4688
rennes,100000,5029.5103
rennes,100000,5029.5166
rennes,100000,5029.522
rennes,100000,5029.5513
rennes,100000,5029.5586
rennes,100000,5029.5635
rennes,100000,5029.5684
rennes,100000,5029.5723
rennes,100000,5052.795
rennes,100000,5052.831
rennes,100000,5052.8433
rennes,100000,5052.853
rennes,100000,5052.864
rennes,100000,5052.8735
rennes,100000,5052.8833
rennes,100000,5052.8926
rennes,100000,5052.9023
rennes,100000,5075.9395
rennes,100000,5075.9585
rennes,100000,5075.9644
rennes,100000,5075.969
rennes,100000,5075.974
rennes,100000,5075.979
rennes,100000,5075.9834
rennes,100000,5075.988
rennes,100000,5075.9927
rennes,100000,5099.1113
rennes,100000,5099.1475
rennes,100000,5099.1997
rennes,100000,5099.213
rennes,100000,5099.2236
rennes,100000,5099.2437
rennes,100000,4941.4688
rennes,100000,4941.527
rennes,100000,4941.535
rennes,100000,4941.54
rennes,100000,4941.545
rennes,100000,4941.5493
rennes,100000,4941.554
rennes,100000,4941.5586
rennes,100000,4941.563
rennes,100000,4964.3267
rennes,100000,4964.353
rennes,100000,4964.36
rennes,100000,4964.365
rennes,100000,4964.373
rennes,100000,4964.378
rennes,100000,4964.407
rennes,100000,4964.425
rennes,100000,4964.45
rennes,100000,4987.3623
rennes,100000,4987.397
rennes,100000,4987.429
rennes,100000,4987.435
rennes,100000,4987.4395
rennes,100000,4987.4473
rennes,100000,4987.452
rennes,100000,4987.457
rennes,100000,4987.471
rennes,100000,5010.186
rennes,100000,5010.2065
rennes,100000,5010.213
rennes,100000,5010.2246
rennes,100000,5010.23
rennes,100000,5010.2354
rennes,100000,5010.256
rennes,100000,5010.2607
rennes,100000,5010.265
rennes,100000,5033.3325
rennes,100000,5033.367
rennes,100000,5033.389
rennes,100000,5033.395
rennes,100000,5033.423
rennes,100000,5033.43
rennes,100000,5033.435
rennes,100000,5033.44
rennes,100000,5033.445
rennes,100000,5056.6587
rennes,100000,5056.695
rennes,100000,5056.708
rennes,100000,5056.719
rennes,100000,5056.7295
rennes,100000,5056.7393
rennes,100000,5056.7495
rennes,100000,5056.7593
rennes,100000,5056.769
rennes,100000,5079.8066
rennes,100000,5079.8267
rennes,100000,5079.833
rennes,100000,5079.8384
rennes,100000,5079.8438
rennes,100000,5079.848
rennes,100000,5079.8525
rennes,100000,5079.857
rennes,100000,5079.8623
rennes,100000,5102.9736
rennes,100000,5103.009
rennes,100000,5103.06
rennes,100000,5103.0747
rennes,100000,5103.085
rennes,100000,5103.0957
rennes,100000,4946.451
rennes,100000,4946.4995
rennes,100000,4946.5254
rennes,100000,4946.532
rennes,100000,4946.537
rennes,100000,4946.542
rennes,100000,4946.5464
rennes,100000,4946.551
rennes,100000,4946.556
rennes,100000,4969.2983
rennes,100000,4969.343
rennes,100000,4969.35
rennes,100000,4969.3555
rennes,100000,4969.3633
rennes,100000,4969.368
rennes,100000,4969.3975
rennes,100000,4969.405
rennes,100000,4969.4224
rennes,100000,4992.3457
rennes,100000,4992.383
rennes,100000,4992.406
rennes,100000,4992.4272
rennes,100000,4992.433
rennes,100000,4992.441
rennes,100000,4992.4453
rennes,100000,4992.45
rennes,100000,4992.467
rennes,100000,5015.1777
rennes,100000,5015.199
rennes,100000,5015.2065
rennes,100000,5015.218
rennes,100000,5015.223
rennes,100000,5015.2275
rennes,100000,5015.235
rennes,100000,5015.2397
rennes,100000,5015.2563
rennes,100000,5038.316
rennes,100000,5038.354
rennes,100000,5038.3667
rennes,100000,5038.3887
rennes,100000,5038.442
rennes,100000,5038.45
rennes,100000,5038.455
rennes,100000,5038.4595
rennes,100000,5038.464
rennes,100000,5061.654
rennes,100000,5061.691
rennes,100000,5061.7046
rennes,100000,5061.715
rennes,100000,5061.7246
rennes,100000,5061.735
rennes,100000,5061.7446
rennes,100000,5061.755
rennes,100000,5061.7646
rennes,100000,5084.8013
rennes,100000,5084.8223
rennes,100000,5084.8286
rennes,100000,5084.8335
rennes,100000,5084.8384
rennes,100000,5084.843
rennes,100000,5084.8477
rennes,100000,5084.852
rennes,100000,5084.857
rennes,100000,5107.957
rennes,100000,5107.9956
rennes,100000,5108.049
rennes,100000,5108.0625
rennes,100000,5108.0728
rennes,100000,5108.083
rennes,100000,4951.3013
rennes,100000,4951.362
rennes,100000,4951.3926
rennes,100000,4951.4014
rennes,100000,4951.4097
rennes,100000,4951.4185
rennes,100000,4951.4253
rennes,100000,4951.429
rennes,100000,4951.4336
rennes,100000,4974.1494
rennes,100000,4974.2065
rennes,100000,4974.2183
rennes,100000,4974.227
rennes,100000,4974.2407
rennes,100000,4974.249
rennes,100000,4974.287
rennes,100000,4974.309
rennes,100000,4974.3184
rennes,100000,4997.1953
rennes,100000,4997.243
rennes,100000,4997.2896
rennes,100000,4997.299
rennes,100000,4997.3076
rennes,100000,4997.32
rennes,100000,4997.325
rennes,100000,4997.3296
rennes,100000,4997.344
rennes,100000,5020.0317
rennes,100000,5020.059
rennes,100000,5020.071
rennes,100000,5020.0894
rennes,100000,5020.096
rennes,100000,5020.1016
rennes,100000,5020.122
rennes,100000,5020.127
rennes,100000,5020.1313
rennes,100000,5043.166
rennes,100000,5043.213
rennes,100000,5043.248
rennes,100000,5043.2573
rennes,100000,5043.294
rennes,100000,5043.3037
rennes,100000,5043.308
rennes,100000,5043.3125
rennes,100000,5043.318
rennes,100000,5066.492
rennes,100000,5066.5415
rennes,100000,5066.565
rennes,100000,5066.5835
rennes,100000,5066.6025
rennes,100000,5066.617
rennes,100000,5066.628
rennes,100000,5066.638
rennes,100000,5066.648
rennes,100000,5089.642
rennes,100000,5089.682
rennes,100000,5089.6934
rennes,100000,5089.7026
rennes,100000,5089.712
rennes,100000,5089.721
rennes,100000,5089.7266
rennes,100000,5089.731
rennes,100000,5089.7354
rennes,100000,5112.808
rennes,100000,5112.857
rennes,100000,5112.922
rennes,100000,5112.9385
rennes,100000,5112.9487
rennes,100000,5112.959
rennes,100000,4932.8145
rennes,100000,4932.836
rennes,100000,4932.8433
rennes,100000,4932.8555
rennes,100000,4932.862
rennes,100000,4932.867
rennes,100000,4932.8755
rennes,100000,4932.881
rennes,100000,4932.886
rennes,100000,4956.0938
rennes,100000,4956.147
rennes,100000,4956.155
rennes,100000,4956.1606
rennes,100000,4956.1655
rennes,100000,4956.17
rennes,100000,4956.175
rennes,100000,4956.1797
rennes,100000,4956.1846
rennes,100000,4978.9473
rennes,100000,4978.974
rennes,100000,4978.9805
rennes,100000,4978.986
rennes,100000,4978.9937
rennes,100000,4978.999
rennes,100000,4979.035
rennes,100000,4979.058
rennes,100000,4979.069
rennes,100000,5001.9893
rennes,100000,5002.0396
rennes,100000,5002.054
rennes,100000,5002.0596
rennes,100000,5002.0645
rennes,100000,5002.072
rennes,100000,5002.076
rennes,100000,5002.0806
rennes,100000,5002.098
rennes,100000,5024.8076
rennes,100000,5024.827
rennes,100000,5024.8335
rennes,100000,5024.846
rennes,100000,5024.851
rennes,100000,5024.8687
rennes,100000,5024.878
rennes,100000,5024.8823
rennes,100000,5024.887
rennes,100000,5047.957
rennes,100000,5048.003
rennes,100000,5048.01
rennes,100000,5048.0156
rennes,100000,5048.0444
rennes,100000,5048.0513
rennes,100000,5048.056
rennes,100000,5048.0615
rennes,100000,5048.066
rennes,100000,5071.284
rennes,100000,5071.3213
rennes,100000,5071.334
rennes,100000,5071.3433
rennes,100000,5071.354
rennes,100000,5071.364
rennes,100000,5071.374
rennes,100000,5071.3833
rennes,100000,5071.393
rennes,100000,5094.4297
rennes,100000,5094.449
rennes,100000,5094.455
rennes,100000,5094.46
rennes,100000,5094.4644
rennes,100000,5094.4697
rennes,100000,5094.474
rennes,100000,5094.479
rennes,100000,5094.484
rennes,100000,5117.6006
rennes,100000,5117.637
rennes,100000,5117.709
rennes,100000,5117.724
rennes,100000,5117.7437
rennes,100000,5117.748
nantes,100000,4880.0513
nantes,100000,4880.0977
nantes,100000,4880.112
nantes,100000,4880.122
nantes,100000,4880.132
nantes,100000,4880.1416
nantes,100000,4880.1675
nantes,100000,4880.175
nantes,100000,4880.1797
nantes,100000,4902.965
nantes,100000,4902.9946
nantes,100000,4903.0024
nantes,100000,4903.007
nantes,100000,4903.016
nantes,100000,4903.0215
nantes,100000,4903.0493
nantes,100000,4903.0566
nantes,100000,4903.0654
nantes,100000,4925.9287
nantes,100000,4925.967
nantes,100000,4925.99
nantes,100000,4926.0005
nantes,100000,4926.0103
nantes,100000,4926.025
nantes,100000,4926.0347
nantes,100000,4926.0596
nantes,100000,4926.0767
nantes,100000,4948.762
nantes,100000,4948.8003
nantes,100000,4948.8125
nantes,100000,4948.8335
nantes,100000,4948.843
nantes,100000,4948.853
nantes,100000,4948.884
nantes,100000,4948.889
nantes,100000,4948.894
nantes,100000,4971.9243
nantes,100000,4971.9614
nantes,100000,4971.974
nantes,100000,4971.984
nantes,100000,4972.032
nantes,100000,4972.0435
nantes,100000,4972.053
nantes,100000,4972.062
nantes,100000,4972.072
nantes,100000,4995.352
nantes,100000,4995.3745
nantes,100000,4995.3823
nantes,100000,4995.3877
nantes,100000,4995.392
nantes,100000,4995.397
nantes,100000,4995.4023
nantes,100000,4995.407
nantes,100000,4995.412
nantes,100000,5018.401
nantes,100000,5018.423
nantes,100000,5018.4307
nantes,100000,5018.436
nantes,100000,5018.4414
nantes,100000,5018.446
nantes,100000,5018.4507
nantes,100000,5018.4556
nantes,100000,5018.4604
nantes,100000,5041.5566
nantes,100000,5041.594
nantes,100000,5041.658
nantes,100000,5041.666
nantes,100000,5041.6714
nantes,100000,5041.6763
nantes,100000,4861.9517
nantes,100000,4861.9854
nantes,100000,4861.9985
nantes,100000,4862.0195
nantes,100000,4862.0312
nantes,100000,4862.042
nantes,100000,4862.064
nantes,100000,4862.091
nantes,100000,4862.097
nantes,100000,4885.183
nantes,100000,4885.2295
nantes,100000,4885.254
nantes,100000,4885.26
nantes,100000,4885.264
nantes,100000,4885.27
nantes,100000,4885.2754
nantes,100000,4885.281
nantes,100000,4885.2856
nantes,100000,4908.0703
nantes,100000,4908.0986
nantes,100000,4908.1055
nantes,100000,4908.111
nantes,100000,4908.1187
nantes,100000,4908.1245
nantes,100000,4908.13
nantes,100000,4908.158
nantes,100000,4908.169
nantes,100000,4931.06
nantes,100000,4931.097
nantes,100000,4931.1206
nantes,100000,4931.1445
nantes,100000,4931.1504
nantes,100000,4931.1616
nantes,100000,4931.1665
nantes,100000,4931.1714
nantes,100000,4931.187
nantes,100000,4953.8843
nantes,100000,4953.921
nantes,100000,4953.9336
nantes,100000,4953.9688
nantes,100000,4953.977
nantes,100000,4953.9844
nantes,100000,4953.9946
nantes,100000,4954.0015
nantes,100000,4954.0083
nantes,100000,4977.048
nantes,100000,4977.082
nantes,100000,4977.095
nantes,100000,4977.1055
nantes,100000,4977.155
nantes,100000,4977.167
nantes,100000,4977.1772
nantes,100000,4977.187
nantes,100000,4977.1973
nantes,100000,5000.4604
nantes,100000,5000.4824
nantes,100000,5000.4897
nantes,100000,5000.495
nantes,100000,5000.4995
nantes,100000,5000.506
nantes,100000,5000.511
nantes,100000,5000.5166
nantes,100000,5000.521
nantes,100000,5023.507
nantes,100000,5023.5283
nantes,100000,5023.535
nantes,100000,5023.5405
nantes,100000,5023.5464
nantes,100000,5023.5513
nantes,100000,5023.5566
nantes,100000,5023.5615
nantes,100000,5023.567
nantes,100000,5046.679
nantes,100000,5046.7144
nantes,100000,5046.763
nantes,100000,5046.771
nantes,100000,5046.7764
nantes,100000,5046.7817
nantes,100000,4868.653
nantes,100000,4868.6885
nantes,100000,4868.7007
nantes,100000,4868.7227
nantes,100000,4868.7334
nantes,100000,4868.7437
nantes,100000,4868.759
nantes,100000,4868.7686
nantes,100000,4868.794
nantes,100000,4891.876
nantes,100000,4891.922
nantes,100000,4891.9507
nantes,100000,4891.9575
nantes,100000,4891.962
nantes,100000,4891.968
nantes,100000,4891.973
nantes,100000,4891.978
nantes,100000,4891.9824
nantes,100000,4914.7637
nantes,100000,4914.792
nantes,100000,4914.7993
nantes,100000,4914.8047
nantes,100000,4914.814
nantes,100000,4914.819
nantes,100000,4914.824
nantes,100000,4914.856
nantes,100000,4914.866
nantes,100000,4937.753
nantes,100000,4937.7896
nantes,100000,4937.813
nantes,100000,4937.8228
nantes,100000,4937.846
nantes,100000,4937.8555
nantes,100000,4937.86
nantes,100000,4937.8647
nantes,100000,4937.8823
nantes,100000,4960.5376
nantes,100000,4960.575
nantes,100000,4960.5874
nantes,100000,4960.609
nantes,100000,4960.6196
nantes,100000,4960.629
nantes,100000,4960.66
nantes,100000,4960.665
nantes,100000,4960.6704
nantes,100000,4983.75
nantes,100000,4983.7856
nantes,100000,4983.7983
nantes,100000,4983.8086
nantes,100000,4983.8584
nantes,100000,4983.871
nantes,100000,4983.8804
nantes,100000,4983.8896
nantes,100000,4983.899
nantes,100000,5007.1543
nantes,100000,5007.176
nantes,100000,5007.1826
nantes,100000,5007.1875
nantes,100000,5007.1924
nantes,100000,5007.1978
nantes,100000,5007.203
nantes,100000,5007.2085
nantes,100000,5007.213
nantes,100000,5030.201
nantes,100000,5030.222
nantes,100000,5030.228
nantes,100000,5030.2334
nantes,100000,5030.239
nantes,100000,5030.2437
nantes,100000,5030.249
nantes,100000,5030.254
nantes,100000,5030.259
nantes,100000,5053.38
nantes,100000,5053.4155
nantes,100000,5053.4644
nantes,100000,5053.4717
nantes,100000,5053.477
nantes,100000,5053.482
nantes,100000,4898.2104
nantes,100000,4898.267
nantes,100000,4898.2876
nantes,100000,4898.3203
nantes,100000,4898.3286
nantes,100000,4898.336
nantes,100000,4898.341
nantes,100000,4898.3457
nantes,100000,4898.3506
nantes,100000,4921.1226
nantes,100000,4921.1562
nantes,100000,4921.1694
nantes,100000,4921.179
nantes,100000,4921.1895
nantes,100000,4921.194
nantes,100000,4921.2256
nantes,100000,4921.2324
nantes,100000,4921.24
nantes,100000,4944.087
nantes,100000,4944.133
nantes,100000,4944.1675
nantes,100000,4944.1846
nantes,100000,4944.214
nantes,100000,4944.2236
nantes,100000,4944.228
nantes,100000,4944.2324
nantes,100000,4944.2466
nantes,100000,4966.9214
nantes,100000,4966.968
nantes,100000,4966.99
nantes,100000,4967.0347
nantes,100000,4967.0405
nantes,100000,4967.0454
nantes,100000,4967.0527
nantes,100000,4967.058
nantes,100000,4967.063
nantes,100000,4990.085
nantes,100000,4990.1304
nantes,100000,4990.1523
nantes,100000,4990.17
nantes,100000,4990.23
nantes,100000,4990.2427
nantes,100000,4990.2515
nantes,100000,4990.261
nantes,100000,4990.27
nantes,100000,5013.507
nantes,100000,5013.534
nantes,100000,5013.5464
nantes,100000,5013.5557
nantes,100000,5013.5615
nantes,100000,5013.5674
nantes,100000,5013.5723
nantes,100000,5013.577
nantes,100000,5013.5815
nantes,100000,5036.554
nantes,100000,5036.5815
nantes,100000,5036.5933
nantes,100000,5036.6025
nantes,100000,5036.61
nantes,100000,5036.6147
nantes,100000,5036.6196
nantes,100000,5036.625
nantes,100000,5036.6304
nantes,100000,5059.7197
nantes,100000,5059.7666
nantes,100000,5059.8257
nantes,100000,5059.833
nantes,100000,5059.8384
nantes,100000,5059.843
nancy,100000,5216.2114
nancy,100000,5216.2524
nancy,100000,5216.2656
nancy,100000,5216.287
nancy,100000,5216.2974
nancy,100000,5216.307
nancy,100000,5216.3203
nancy,100000,5216.3306
nancy,100000,5216.3403
nancy,100000,5239.41
nancy,100000,5239.432
nancy,100000,5239.438
nancy,100000,5239.4414
nancy,100000,5239.445
nancy,100000,5239.448
nancy,100000,5239.451
nancy,100000,5239.454
nancy,100000,5239.4575
nancy,100000,5262.2407
nancy,100000,5262.295
nancy,100000,5262.3096
nancy,100000,5262.3193
nancy,100000,5262.333
nancy,100000,5262.343
nancy,100000,5262.401
nancy,100000,5262.412
nancy,100000,5262.427
nancy,100000,5285.283
nancy,100000,5285.3267
nancy,100000,5285.351
nancy,100000,5285.362
nancy,100000,5285.371
nancy,100000,5285.3853
nancy,100000,5285.3945
nancy,100000,5285.4033
nancy,100000,5285.428
nancy,100000,5308.1367
nancy,100000,5308.179
nancy,100000,5308.1934
nancy,100000,5308.2144
nancy,100000,5308.2246
nancy,100000,5308.235
nancy,100000,5308.249
nancy,100000,5308.2583
nancy,100000,5308.2686
nancy,100000,5331.261
nancy,100000,5331.3022
nancy,100000,5331.3164
nancy,100000,5331.339
nancy,100000,5331.367
nancy,100000,5331.3706
nancy,100000,5331.3735
nancy,100000,5331.3765
nancy,100000,5331.3804
nancy,100000,5354.6484
nancy,100000,5354.677
nancy,100000,5354.683
nancy,100000,5354.6865
nancy,100000,5354.69
nancy,100000,5354.694
nancy,100000,5354.6973
nancy,100000,5354.701
nancy,100000,5354.7046
nancy,100000,5377.71
nancy,100000,5377.7285
nancy,100000,5377.741
nancy,100000,5377.7446
nancy,100000,5377.748
nancy,100000,5377.7515
nancy,100000,5377.7544
nancy,100000,5377.7573
nancy,100000,5377.7607
nancy,100000,5400.9062
nancy,100000,5400.9233
nancy,100000,5400.948
nancy,100000,5400.9517
nancy,100000,5400.955
nancy,100000,5400.9585
nantes,100000,4904.0757
nantes,100000,4904.1196
nantes,100000,4904.132
nantes,100000,4904.142
nantes,100000,4904.167
nantes,100000,4904.1733
nantes,100000,4904.178
nantes,100000,4904.183
nantes,100000,4904.1875
nantes,100000,4926.9683
nantes,100000,4926.9966
nantes,100000,4927.0034
nantes,100000,4927.01
nantes,100000,4927.0186
nantes,100000,4927.024
nantes,100000,4927.054
nantes,100000,4927.0615
nantes,100000,4927.071
nantes,100000,4949.953
nantes,100000,4949.9873
nantes,100000,4950.0107
nantes,100000,4950.0205
nantes,100000,4950.0303
nantes,100000,4950.0596
nantes,100000,4950.0654
nantes,100000,4950.0703
nantes,100000,4950.088
nantes,100000,4972.781
nantes,100000,4972.815
nantes,100000,4972.827
nantes,100000,4972.848
nantes,100000,4972.8745
nantes,100000,4972.88
nantes,100000,4972.888
nantes,100000,4972.8926
nantes,100000,4972.897
nantes,100000,4995.945
nantes,100000,4995.9805
nantes,100000,4995.9927
nantes,100000,4996.0024
nantes,100000,4996.0537
nantes,100000,4996.065
nantes,100000,4996.0747
nantes,100000,4996.084
nantes,100000,4996.0938
nantes,100000,5019.359
nantes,100000,5019.3804
nantes,100000,5019.387
nantes,100000,5019.3926
nantes,100000,5019.398
nantes,100000,5019.4023
nantes,100000,5019.4077
nantes,100000,5019.4126
nantes,100000,5019.4175
nantes,100000,5042.406
nantes,100000,5042.4277
nantes,100000,5042.434
nantes,100000,5042.4395
nantes,100000,5042.445
nantes,100000,5042.45
nantes,100000,5042.4546
nantes,100000,5042.4595
nantes,100000,5042.4644
nantes,100000,5065.575
nantes,100000,5065.612
nantes,100000,5065.668
nantes,100000,5065.676
nantes,100000,5065.681
nantes,100000,5065.6855
nancy,100000,4949.795
nancy,100000,4949.8364
nancy,100000,4949.85
nancy,100000,4949.8706
nancy,100000,4949.881
nancy,100000,4949.891
nancy,100000,4949.9043
nancy,100000,4949.915
nancy,100000,4949.9253
nancy,100000,4972.976
nancy,100000,4973.0293
nancy,100000,4973.0435
nancy,100000,4973.0537
nancy,100000,4973.0645
nancy,100000,4973.075
nancy,100000,4973.086
nancy,100000,4973.095
nancy,100000,4973.106
nancy,100000,4995.819
nancy,100000,4995.872
nancy,100000,4995.8857
nancy,100000,4995.896
nancy,100000,4995.9097
nancy,100000,4995.9204
nancy,100000,4995.9697
nancy,100000,4995.9814
nancy,100000,4995.996
nancy,100000,5018.8633
nancy,100000,5018.9053
nancy,100000,5018.9307
nancy,100000,5018.941
nancy,100000,5018.951
nancy,100000,5018.9653
nancy,100000,5018.975
nancy,100000,5018.9854
nancy,100000,5019.01
nancy,100000,5041.723
nancy,100000,5041.766
nancy,100000,5041.78
nancy,100000,5041.801
nancy,100000,5041.8115
nancy,100000,5041.8213
nancy,100000,5041.8394
nancy,100000,5041.8496
nancy,100000,5041.86
nancy,100000,5064.854
nancy,100000,5064.872
nancy,100000,5064.878
nancy,100000,5064.882
nancy,100000,5064.9053
nancy,100000,5064.9087
nancy,100000,5064.9116
nancy,100000,5064.9146
nancy,100000,5064.9185
nancy,100000,5088.2275
nancy,100000,5088.2695
nancy,100000,5088.285
nancy,100000,5088.2964
nancy,100000,5088.307
nancy,100000,5088.3174
nancy,100000,5088.3276
nancy,100000,5088.3457
nancy,100000,5088.349
nancy,100000,5111.2896
nancy,100000,5111.333
nancy,100000,5111.348
nancy,100000,5111.3584
nancy,100000,5111.369
nancy,100000,5111.379
nancy,100000,5111.389
nancy,100000,5111.399
nancy,100000,5111.4097
nancy,100000,5134.487
nancy,100000,5134.5293
nancy,100000,5134.5854
nancy,100000,5134.597
nancy,100000,5134.609
nancy,100000,5134.6196
nancy,100000,4953.535
nancy,100000,4953.5786
nancy,100000,4953.593
nancy,100000,4953.6147
nancy,100000,4953.6245
nancy,100000,4953.6353
nancy,100000,4953.6484
nancy,100000,4953.6587
nancy,100000,4953.6694
nancy,100000,4976.715
nancy,100000,4976.7686
nancy,100000,4976.7827
nancy,100000,4976.7935
nancy,100000,4976.8027
nancy,100000,4976.8135
nancy,100000,4976.8237
nancy,100000,4976.834
nancy,100000,4976.844
nancy,100000,4999.559
nancy,100000,4999.6133
nancy,100000,4999.6274
nancy,100000,4999.638
nancy,100000,4999.6523
nancy,100000,4999.662
nancy,100000,4999.708
nancy,100000,4999.7188
nancy,100000,4999.734
nancy,100000,5022.605
nancy,100000,5022.648
nancy,100000,5022.6733
nancy,100000,5022.684
nancy,100000,5022.694
nancy,100000,5022.7085
nancy,100000,5022.718
nancy,100000,5022.7275
nancy,100000,5022.753
nancy,100000,5045.464
nancy,100000,5045.5083
nancy,100000,5045.5234
nancy,100000,5045.5444
nancy,100000,5045.5547
nancy,100000,5045.5645
nancy,100000,5045.5835
nancy,100000,5045.5938
nancy,100000,5045.6045
nancy,100000,5068.594
nancy,100000,5068.614
nancy,100000,5068.62
nancy,100000,5068.624
nancy,100000,5068.6475
nancy,100000,5068.6514
nancy,100000,5068.6553
nancy,100000,5068.6587
nancy,100000,5068.6626
nancy,100000,5091.9688
nancy,100000,5092.0117
nancy,100000,5092.0273
nancy,100000,5092.038
nancy,100000,5092.0483
nancy,100000,5092.058
nancy,100000,5092.082
nancy,100000,5092.0854
nancy,100000,5092.0894
nancy,100000,5115.03
nancy,100000,5115.074
nancy,100000,5115.089
nancy,100000,5115.0996
nancy,100000,5115.1094
nancy,100000,5115.1196
nancy,100000,5115.13
nancy,100000,5115.14
