time,run_index,msg_size,cwnd
5801.0557,1,10000000,50895
5876.7046,1,10000000,52245
5953.6025,1,10000000,53595
6031.0103,1,10000000,54945
6110.2656,1,10000000,56295
6191.2334,1,10000000,57645
6272.8506,1,10000000,58995
6355.3096,1,10000000,60345
6439.487,1,10000000,61695
6525.0547,1,10000000,63045
6717.63,1,10000000,64395
6807.586,1,10000000,65745
6902.3125,1,10000000,67095
7001.6797,1,10000000,68445
7099.5176,1,10000000,69795
7201.693,1,10000000,71145
7305.5986,1,10000000,72495
7411.2266,1,10000000,73845
7518.0566,1,10000000,75195
7626.821,1,10000000,76545
7832.009,1,10000000,77895
7935.8477,1,10000000,79245
8047.6436,1,10000000,80595
8160.7944,1,10000000,81945
8274.783,1,10000000,83295
8391.242,1,10000000,84645
8507.6,1,10000000,85995
8624.933,1,10000000,87345
8744.29,1,10000000,88695
8863.421,1,10000000,90045
8983.61,1,10000000,91395
9104.755,1,10000000,92745
9226.649,1,10000000,94095
9350.023,1,10000000,95445
9473.358,1,10000000,96795
9597.911,1,10000000,98145
9723.201,1,10000000,99495
9849.369,1,10000000,100845
9977.037,1,10000000,102195
10105.244,1,10000000,103545
10233.886,1,10000000,104895
10364.095,1,10000000,106245
10493.998,1,10000000,107595
10625.928,1,10000000,108945
10874.378,1,10000000,110295
10999.656,1,10000000,111645
11133.12,1,10000000,112995
11385.771,1,10000000,114345
11512.259,1,10000000,115695
11647.597,1,10000000,117045
11904.751,1,10000000,118395
12031.687,1,10000000,119745
12170.17,1,10000000,121095
12433.574,1,10000000,122445
12562.873,1,10000000,123795
12703.303,1,10000000,125145
12967.082,1,10000000,126495
13097.33,1,10000000,127845
13239.796,1,10000000,129195
13505.581,1,10000000,130545
13636.251,1,10000000,91381
17572.93,1,10000000,130545
3586.4688,2,10000000,14850
3602.694,2,10000000,10395
3669.7263,2,10000000,11745
3744.2651,2,10000000,13095
3826.294,2,10000000,14445
3920.862,2,10000000,15795
3972.47,2,10000000,17145
4010.295,2,10000000,18495
4076.1743,2,10000000,19845
4107.3496,2,10000000,21195
4142.1885,2,10000000,22545
4179.267,2,10000000,23895
4217.6445,2,10000000,25245
4257.5806,2,10000000,26595
4299.0815,2,10000000,27945
4341.7666,2,10000000,29295
4385.407,2,10000000,30645
4430.127,2,10000000,31995
4475.7603,2,10000000,33345
4523.1514,2,10000000,34695
4573.599,2,10000000,36045
4683.7427,2,10000000,37395
4732.1245,2,10000000,38745
4785.9214,2,10000000,40095
4840.715,2,10000000,41445
4897.0327,2,10000000,42795
4954.308,2,10000000,44145
5013.7593,2,10000000,45495
5126.6094,2,10000000,46845
5190.2285,2,10000000,48195
5260.377,2,10000000,49545
5332.8916,2,10000000,50895
5460.1646,2,10000000,52245
5526.849,2,10000000,53595
5597.777,2,10000000,54945
5670.4565,2,10000000,56295
5809.4897,2,10000000,57645
5881.0547,2,10000000,58995
5957.623,2,10000000,60345
6035.6177,2,10000000,61695
6113.962,2,10000000,63045
6194.064,2,10000000,64395
6348.049,2,10000000,65745
6428.3213,2,10000000,67095
6563.5176,2,10000000,68445
6658.8257,2,10000000,69795
6754.134,2,10000000,71145
6851.19,2,10000000,72495
6950.165,2,10000000,73845
7218.9253,2,10000000,75195
7407.2715,2,10000000,76545
7690.248,2,10000000,77895
7790.4307,2,10000000,79245
7898.889,2,10000000,80595
8104.076,2,10000000,81945
8207.117,2,10000000,83295
8319.423,2,10000000,84645
8532.279,2,10000000,85995
8641.223,2,10000000,87345
8754.049,2,10000000,88695
8869.273,2,10000000,90045
