time,cluster,msg_size,smoothed_rtt
4779.558,nancy,10000000,8.357049
4789.58,nancy,10000000,17.785675
4869.115,nancy,10000000,13.482927
4869.3486,nancy,10000000,13.221906
4964.9355,nancy,10000000,14.322904
4965.233,nancy,10000000,13.858333
5077.505,nancy,10000000,8.985462
5078.991,nancy,10000000,9.980442
5288.071,nancy,10000000,10.143558
5288.416,nancy,10000000,9.979732
5380.9526,nancy,10000000,10.95268
5382.2603,nancy,10000000,11.526983
5477.404,nancy,10000000,8.414885
5487.866,nancy,10000000,18.209602
5577.873,nancy,10000000,8.565102
5589.7734,nancy,10000000,19.788952
5679.247,nancy,10000000,8.473331
5688.4634,nancy,10000000,16.738222
5688.6494,nancy,10000000,16.310047
5792.407,nancy,10000000,17.978844
5792.72,nancy,10000000,17.80598
5896.169,nancy,10000000,18.24558
5896.4126,nancy,10000000,17.982738
5991.3066,nancy,10000000,8.856247
5991.412,nancy,10000000,8.536383
6007.5786,nancy,10000000,24.04551
6111.1895,nancy,10000000,22.373318
6111.3657,nancy,10000000,21.80732
6204.8896,nancy,10000000,8.975904
6205.678,nancy,10000000,9.30803
6312.482,nancy,10000000,8.648469
6318.26,nancy,10000000,13.751023
6318.5317,nancy,10000000,13.574948
6422.306,nancy,10000000,8.590014
6423.662,nancy,10000000,9.259189
6537.3496,nancy,10000000,13.600003
6537.4272,nancy,10000000,13.230429
6538.4985,nancy,10000000,13.564198
6657.757,nancy,10000000,22.541664
6658.105,nancy,10000000,22.185709
6756.1646,nancy,10000000,8.820691
6765.389,nancy,10000000,17.43974
6765.6626,nancy,10000000,17.254824
6869.213,nancy,10000000,8.696186
6886.3467,nancy,10000000,25.227827
6886.6167,nancy,10000000,24.766834
6984.35,nancy,10000000,9.513511
6985.823,nancy,10000000,10.275157
7101.7075,nancy,10000000,11.142404
7102.0664,nancy,10000000,10.92387
7102.8135,nancy,10000000,10.96861
7216.6924,nancy,10000000,10.141388
7216.861,nancy,10000000,9.799185
7217.203,nancy,10000000,9.325332
7336.7183,nancy,10000000,13.216734
7337.014,nancy,10000000,12.760613
7337.5337,nancy,10000000,12.717316
7464.72,nancy,10000000,22.926079
7465.03,nancy,10000000,22.68472
7568.8306,nancy,10000000,8.453336
7584.4287,nancy,10000000,23.094574
7705.304,nancy,10000000,25.005924
7705.8633,nancy,10000000,24.895674
7828.023,nancy,10000000,26.731298
7828.3296,nancy,10000000,26.142048
7828.5713,nancy,10000000,25.906303
7944.7124,nancy,10000000,22.267088
8072.703,nancy,10000000,9.052809
8203.679,nancy,10000000,9.187746
8204.192,nancy,10000000,9.2484455
8336.89,nancy,10000000,17.836205
8337.145,nancy,10000000,17.545448
